system:index,Presence,.geo
0000000000000000002e,0,"{""type"":""Point"",""coordinates"":[-121.90587881950609,48.36796722695062]}"
0000000000000000002f,0,"{""type"":""Point"",""coordinates"":[-120.5512351331766,48.34559591696547]}"
00000000000000000030,0,"{""type"":""Point"",""coordinates"":[-120.63543187926776,48.53312787086921]}"
00000000000000000031,0,"{""type"":""Point"",""coordinates"":[-121.19479935181623,48.59843140579691]}"
00000000000000000032,0,"{""type"":""Point"",""coordinates"":[-121.23001287283529,48.583323971427845]}"
00000000000000000033,0,"{""type"":""Point"",""coordinates"":[-121.49537397652583,48.38768983091001]}"
00000000000000000035,0,"{""type"":""Point"",""coordinates"":[-120.64647261347609,48.78938794930968]}"
00000000000000000037,0,"{""type"":""Point"",""coordinates"":[-120.90542598895289,48.637042761818705]}"
00000000000000000038,0,"{""type"":""Point"",""coordinates"":[-120.76910681064797,48.77791914140022]}"
00000000000000000039,0,"{""type"":""Point"",""coordinates"":[-121.42736376725867,48.525913045364724]}"
0000000000000000003a,0,"{""type"":""Point"",""coordinates"":[-120.59244168601148,48.358496096313104]}"
0000000000000000003b,0,"{""type"":""Point"",""coordinates"":[-121.38796760945148,48.38837653247224]}"
0000000000000000003c,0,"{""type"":""Point"",""coordinates"":[-121.01435736858747,48.5651575937361]}"
0000000000000000003e,0,"{""type"":""Point"",""coordinates"":[-121.56722347180003,48.314547196330345]}"
0000000000000000003f,0,"{""type"":""Point"",""coordinates"":[-121.89593056505586,48.48135770763869]}"
00000000000000000041,0,"{""type"":""Point"",""coordinates"":[-120.56203507592805,48.65259164719207]}"
00000000000000000042,0,"{""type"":""Point"",""coordinates"":[-120.96091504246192,48.443745190252876]}"
00000000000000000044,0,"{""type"":""Point"",""coordinates"":[-121.19850040569058,48.40016193655649]}"
00000000000000000045,0,"{""type"":""Point"",""coordinates"":[-121.84807549255027,48.35958857607119]}"
00000000000000000046,0,"{""type"":""Point"",""coordinates"":[-121.42972709081701,48.34980084925888]}"
00000000000000000047,0,"{""type"":""Point"",""coordinates"":[-121.81715162674459,48.52045956477635]}"
00000000000000000048,0,"{""type"":""Point"",""coordinates"":[-120.61020674460842,48.38053297371923]}"
00000000000000000049,0,"{""type"":""Point"",""coordinates"":[-121.04060809648911,48.78491101185202]}"
0000000000000000004a,0,"{""type"":""Point"",""coordinates"":[-121.7061289287159,48.51144772154735]}"
0000000000000000004b,0,"{""type"":""Point"",""coordinates"":[-120.91845994133205,48.76328883084386]}"
0000000000000000004c,0,"{""type"":""Point"",""coordinates"":[-120.54461336811224,48.40346167133605]}"
0000000000000000004d,0,"{""type"":""Point"",""coordinates"":[-121.63022611058415,48.404411459860434]}"
00000000000000000050,0,"{""type"":""Point"",""coordinates"":[-120.56100948268573,48.61247757411527]}"
00000000000000000051,0,"{""type"":""Point"",""coordinates"":[-120.62344135653504,48.44157806714091]}"
00000000000000000053,0,"{""type"":""Point"",""coordinates"":[-121.03815559090972,48.80801807351098]}"
00000000000000000054,0,"{""type"":""Point"",""coordinates"":[-121.85530369535788,48.30966002157576]}"
00000000000000000055,0,"{""type"":""Point"",""coordinates"":[-120.79459057316839,48.66760989954008]}"
00000000000000000056,0,"{""type"":""Point"",""coordinates"":[-120.62694620996304,48.46152362615296]}"
00000000000000000057,0,"{""type"":""Point"",""coordinates"":[-121.18144880326221,48.62045490589989]}"
00000000000000000058,0,"{""type"":""Point"",""coordinates"":[-121.1124843463696,48.39842734624671]}"
0000000000000000005a,0,"{""type"":""Point"",""coordinates"":[-121.88036830237934,48.54938575331006]}"
0000000000000000005b,0,"{""type"":""Point"",""coordinates"":[-120.50733974240647,48.372582396540935]}"
0000000000000000005d,0,"{""type"":""Point"",""coordinates"":[-121.82690368074852,48.6295425538468]}"
0000000000000000005e,0,"{""type"":""Point"",""coordinates"":[-120.49046650402026,48.36727606628733]}"
0000000000000000005f,0,"{""type"":""Point"",""coordinates"":[-120.77513551527221,48.630951629779695]}"
00000000000000000060,0,"{""type"":""Point"",""coordinates"":[-120.53501738264521,48.31789152212042]}"
00000000000000000061,0,"{""type"":""Point"",""coordinates"":[-120.65853448182567,48.80520438074626]}"
00000000000000000062,0,"{""type"":""Point"",""coordinates"":[-120.85919848833178,48.687368176307885]}"
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-121.80963804146954,48.502422501015175]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-121.03252820538027,48.68604828239607]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-120.87310642451747,48.32186012205798]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-120.75091813745094,48.770102337253526]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-120.87649088221701,48.502779229099446]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-120.86262307794082,48.41271876512301]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-121.86629537945464,48.56683867483325]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-120.556608349946,48.62338007619094]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-120.76582045317157,48.36257171467595]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-121.44909296669213,48.48870630617477]}"
0000000000000000006f,0,"{""type"":""Point"",""coordinates"":[-120.62107803297673,48.654856870527226]}"
00000000000000000070,0,"{""type"":""Point"",""coordinates"":[-120.81440235914886,48.753697304477896]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-121.71037399291883,48.31589830394954]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-121.81850719346485,48.6430580891398]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-121.16470487880652,48.32116450229366]}"
00000000000000000076,0,"{""type"":""Point"",""coordinates"":[-120.55692494612077,48.410172618421484]}"
00000000000000000077,0,"{""type"":""Point"",""coordinates"":[-120.8500216583638,48.803621399872284]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-121.71604151035771,48.37296587923153]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-121.4508766071135,48.55432643727728]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-120.76776462123085,48.75811627362187]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-121.09024680941609,48.68054129259507]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-120.90160453935006,48.69077938861378]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-121.02751617579621,48.73826435573192]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-121.53075248428387,48.4851880754436]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-121.05731634813637,48.68371171344407]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-121.85105863115501,48.55917793922343]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-121.00393199032453,48.798092114566]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-120.64429211306093,48.352226600231944]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-120.9651021383511,48.70881199327391]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-120.86882568750617,48.74117614871982]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-121.75959355034675,48.424963456615764]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-120.84449683215858,48.77704515759374]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-120.69811346277606,48.63145550819873]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-121.62945468610192,48.385924026892845]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-120.72002548535269,48.58887109313833]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-121.36866862009217,48.52905225250635]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-120.71747933865116,48.77223378755708]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-121.78500150814926,48.46356589443544]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-120.99390347205532,48.53684230204672]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-121.7306138526004,48.560992793352185]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-120.62415927180464,48.3618002901937]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-121.8167057166393,48.53776087686373]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-120.85390999448238,48.5959030954996]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-120.59672242302277,48.66243288321703]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-120.8467531372916,48.799300530951484]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-120.91841980942262,48.511184634585184]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-120.67594727143938,48.304558809970615]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-120.60441437233999,48.36378904926354]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-121.3067718383693,48.49799907277015]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-121.63247349751508,48.48084491101755]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-120.93906544730004,48.69163553601604]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-121.63745431339179,48.48502308870462]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-120.6045570635737,48.37036622331737]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-121.07112618409887,48.38979006750619]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-121.12049289186159,48.436294032392574]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-120.75028494510137,48.387449039453124]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-120.88319291110035,48.41564839451511]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-120.51830021279584,48.513494448930885]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-121.4313858764089,48.56189353176498]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-120.70660805028285,48.602560533372404]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-120.824925837635,48.51001189100814]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-121.18852539663403,48.46964364917129]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-121.92162390532579,48.360043404378644]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-121.89712560413817,48.53747103529526]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-121.10784242217298,48.66874251120764]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-121.38751278114404,48.39810629097086]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-121.43559526780335,48.546821770204325]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-121.74116854479388,48.46367291286072]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-120.62838649960332,48.31437775049031]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-120.51121024212085,48.43023411406094]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-121.05615698186246,48.48234762807256]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-121.06569053991474,48.424423905388295]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-120.93706331092709,48.80274295696476]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-121.18134624393795,48.33504122477197]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-121.7494892273596,48.56211648681766]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-120.614175344546,48.62474010201225]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-121.30766365857998,48.3355941533026]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-121.74203361039825,48.39721001165912]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-121.3198280862538,48.315193765983075]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-121.548281210525,48.4952834802286]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-121.23828896439048,48.32486109706696]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-120.69921486073623,48.3257484581766]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-121.08153818505869,48.42309955237542]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-121.62627088794974,48.44021804131961]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-121.22917456183723,48.46646431012017]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-121.87933379093491,48.52092331128592]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-120.72633957244435,48.67109245746281]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-121.84107024479529,48.58177666336229]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-121.77284153957652,48.55450480131942]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-120.75598813534872,48.731214516966425]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-121.15823918227902,48.42298807484909]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-121.93351186873427,48.60352369919994]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-121.09350195318508,48.44951080791499]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-121.76302705815789,48.52060671511112]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-120.49786861176896,48.42372828562395]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-121.86638902057676,48.46663375596022]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-120.79757371177317,48.76678030696871]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-120.87278091014056,48.69496648450297]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-120.60098978273093,48.73349757670579]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-120.95786501734139,48.634666060957215]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-120.57077045489173,48.60786686362601]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-121.17854146937535,48.487431003273485]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-120.98113260663827,48.755775245568806]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-121.48690168452433,48.33199119965142]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-120.94790338558796,48.48994147716658]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-121.17772545388259,48.68283772963758]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-120.6722283811608,48.61911717558385]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-121.91324079534532,48.49018672772451]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-120.66322991523494,48.81208923277277]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-120.54711938290427,48.36521150249959]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-121.76279518490308,48.5439991592375]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-120.64015406728336,48.802698365954214]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-121.72306905361795,48.550188391499674]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-120.66222215839687,48.782677002224254]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-121.22844772836552,48.34527486168963]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-121.21151652166557,48.50578466320947]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-121.8062803383763,48.35904010664162]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-121.31756732201973,48.58015355057885]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-120.5335325019944,48.477393566802185]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-120.86376906691154,48.607799977110204]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-121.2648473702648,48.61193356378675]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-121.10294187011523,48.67725939421973]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-120.80849405025303,48.748034246140016]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-120.65778089374763,48.63820212809261]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-120.59868888658735,48.4474685396325]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-121.5072574808333,48.4913371757963]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-121.45489871626371,48.34234969139857]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-121.73951867740412,48.49687983840574]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-120.7494956842149,48.58902270257414]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-121.23686651115443,48.63878181122955]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-120.99417101811854,48.582900356827764]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-121.8168751624793,48.628570469817156]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-120.57712913299396,48.35321206156477]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-121.93336025929847,48.574789252011534]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-121.86429770218268,48.527674390280836]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-120.77626366783872,48.30005511790664]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-120.67780671657867,48.530336473609744]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-121.37189700925485,48.488880211115855]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-121.25298170236158,48.58398391838375]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-121.50219194203657,48.52874011543261]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-120.63163272517025,48.686645801937225]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-120.99994555398274,48.8045578110935]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-120.90163129395636,48.80645292904123]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-121.77086169870879,48.38910336594395]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-120.97843485050093,48.64188088646169]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-120.90286200584711,48.38849246909964]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-121.69391991003157,48.39806169996032]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-121.33787406821708,48.42346073956075]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-121.51329064455857,48.32812069993703]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-121.86910015401725,48.43108580236214]}"
0000000000000000011a,0,"{""type"":""Point"",""coordinates"":[-120.6908852599684,48.728891325317576]}"
0000000000000000011c,0,"{""type"":""Point"",""coordinates"":[-120.57237127216993,48.634197855346606]}"
0000000000000000011d,0,"{""type"":""Point"",""coordinates"":[-120.61675716405591,48.53949100807247]}"
0000000000000000011e,0,"{""type"":""Point"",""coordinates"":[-120.77650445929562,48.65928921697435]}"
0000000000000000011f,0,"{""type"":""Point"",""coordinates"":[-121.48280377065618,48.40274375606644]}"
00000000000000000121,0,"{""type"":""Point"",""coordinates"":[-120.81817475864007,48.373866617644325]}"
00000000000000000123,0,"{""type"":""Point"",""coordinates"":[-120.82289694665567,48.44718761626613]}"
00000000000000000124,0,"{""type"":""Point"",""coordinates"":[-121.42955764497698,48.33847919168418]}"
00000000000000000125,0,"{""type"":""Point"",""coordinates"":[-120.84690920582848,48.35584739028735]}"
00000000000000000126,0,"{""type"":""Point"",""coordinates"":[-121.07271808317498,48.44890437017171]}"
00000000000000000127,0,"{""type"":""Point"",""coordinates"":[-121.24062553334248,48.493816435982026]}"
00000000000000000129,0,"{""type"":""Point"",""coordinates"":[-120.58753221575166,48.65940961270279]}"
0000000000000000012a,0,"{""type"":""Point"",""coordinates"":[-120.91586920362002,48.78927201268229]}"
0000000000000000012b,0,"{""type"":""Point"",""coordinates"":[-121.78436385669862,48.5633471987084]}"
0000000000000000012c,0,"{""type"":""Point"",""coordinates"":[-121.22259738778341,48.61589324552221]}"
0000000000000000012d,0,"{""type"":""Point"",""coordinates"":[-121.8520351742857,48.524450460219185]}"
0000000000000000012e,0,"{""type"":""Point"",""coordinates"":[-121.63362394558689,48.32768370803378]}"
0000000000000000012f,0,"{""type"":""Point"",""coordinates"":[-120.83642140015075,48.53970950402409]}"
00000000000000000130,0,"{""type"":""Point"",""coordinates"":[-120.92531357965123,48.477509503429566]}"
00000000000000000131,0,"{""type"":""Point"",""coordinates"":[-120.66541041565007,48.61175074064356]}"
00000000000000000132,0,"{""type"":""Point"",""coordinates"":[-120.64637897235397,48.70552563579753]}"
00000000000000000133,0,"{""type"":""Point"",""coordinates"":[-121.89219383837305,48.52144056700812]}"
00000000000000000134,0,"{""type"":""Point"",""coordinates"":[-121.24107144344782,48.58563824487458]}"
00000000000000000135,0,"{""type"":""Point"",""coordinates"":[-120.78164134370918,48.73732348540965]}"
00000000000000000136,0,"{""type"":""Point"",""coordinates"":[-121.16892764750415,48.45767096284279]}"
00000000000000000137,0,"{""type"":""Point"",""coordinates"":[-120.67867624128407,48.784563201969846]}"
00000000000000000138,0,"{""type"":""Point"",""coordinates"":[-121.74751384559292,48.310913028971775]}"
0000000000000000013a,0,"{""type"":""Point"",""coordinates"":[-121.40958087225752,48.6051557301855]}"
0000000000000000013c,0,"{""type"":""Point"",""coordinates"":[-121.45947375394456,48.40172708102626]}"
0000000000000000013d,0,"{""type"":""Point"",""coordinates"":[-121.25494370682512,48.53100979786881]}"
0000000000000000013e,0,"{""type"":""Point"",""coordinates"":[-120.78074506439744,48.67251045159781]}"
0000000000000000013f,0,"{""type"":""Point"",""coordinates"":[-121.17377023124817,48.37469155133921]}"
00000000000000000140,0,"{""type"":""Point"",""coordinates"":[-120.5656112749729,48.33369457625383]}"
00000000000000000142,0,"{""type"":""Point"",""coordinates"":[-121.24754605817742,48.498043663780685]}"
00000000000000000143,0,"{""type"":""Point"",""coordinates"":[-120.7310751377631,48.70459368367735]}"
00000000000000000144,0,"{""type"":""Point"",""coordinates"":[-121.29148603995809,48.34558699876337]}"
00000000000000000145,0,"{""type"":""Point"",""coordinates"":[-121.64326452206444,48.3756502580657]}"
00000000000000000147,0,"{""type"":""Point"",""coordinates"":[-120.5725853090205,48.61987076366188]}"
00000000000000000148,0,"{""type"":""Point"",""coordinates"":[-121.69290769409248,48.34165407163424]}"
00000000000000000149,0,"{""type"":""Point"",""coordinates"":[-120.55387938010128,48.51789558167063]}"
0000000000000000014a,0,"{""type"":""Point"",""coordinates"":[-121.70557154108424,48.322042945201176]}"
0000000000000000014b,0,"{""type"":""Point"",""coordinates"":[-121.31925732131894,48.51766370841585]}"
0000000000000000014d,0,"{""type"":""Point"",""coordinates"":[-121.17226751419315,48.382766983347004]}"
0000000000000000014e,0,"{""type"":""Point"",""coordinates"":[-121.06039312786326,48.303872108408385]}"
0000000000000000014f,0,"{""type"":""Point"",""coordinates"":[-120.70306306494537,48.6205396288199]}"
00000000000000000151,0,"{""type"":""Point"",""coordinates"":[-121.28463240163893,48.45067909239098]}"
00000000000000000152,0,"{""type"":""Point"",""coordinates"":[-120.96673416933668,48.35913374776374]}"
