system:index,Presence,.geo
0000000000000000003b,0,"{""type"":""Point"",""coordinates"":[-120.7890345332558,47.318669403457946]}"
0000000000000000003c,0,"{""type"":""Point"",""coordinates"":[-120.76788947606038,47.10674170769082]}"
0000000000000000003d,0,"{""type"":""Point"",""coordinates"":[-121.74040157941268,47.74775086142683]}"
0000000000000000003e,0,"{""type"":""Point"",""coordinates"":[-120.88852599596028,47.27310184979278]}"
00000000000000000040,0,"{""type"":""Point"",""coordinates"":[-121.70403761032185,47.560085134491516]}"
00000000000000000041,0,"{""type"":""Point"",""coordinates"":[-121.22683799288524,47.48596595678113]}"
00000000000000000043,0,"{""type"":""Point"",""coordinates"":[-120.72954566610181,47.299361495896534]}"
00000000000000000044,0,"{""type"":""Point"",""coordinates"":[-120.80745062060653,47.57741766028626]}"
00000000000000000045,0,"{""type"":""Point"",""coordinates"":[-120.85222445428418,47.319730669508665]}"
00000000000000000047,0,"{""type"":""Point"",""coordinates"":[-120.78264464144621,47.426263052776534]}"
00000000000000000048,0,"{""type"":""Point"",""coordinates"":[-120.92872925105814,47.1670019993271]}"
00000000000000000049,0,"{""type"":""Point"",""coordinates"":[-120.63208755347769,47.386273834529234]}"
0000000000000000004a,0,"{""type"":""Point"",""coordinates"":[-120.97916614307368,47.24392595160009]}"
0000000000000000004b,0,"{""type"":""Point"",""coordinates"":[-121.66230488356264,47.64725164188427]}"
0000000000000000004c,0,"{""type"":""Point"",""coordinates"":[-120.8180766584169,47.200587948461646]}"
0000000000000000004d,0,"{""type"":""Point"",""coordinates"":[-120.88844127304027,47.17966138721783]}"
0000000000000000004e,0,"{""type"":""Point"",""coordinates"":[-120.9861669317276,47.41745632819599]}"
0000000000000000004f,0,"{""type"":""Point"",""coordinates"":[-121.1804811783336,47.692078984774554]}"
00000000000000000050,0,"{""type"":""Point"",""coordinates"":[-121.11759447617688,47.64620375313671]}"
00000000000000000051,0,"{""type"":""Point"",""coordinates"":[-121.6218117868963,47.51302378197344]}"
00000000000000000052,0,"{""type"":""Point"",""coordinates"":[-121.61110102616595,47.52044372612638]}"
00000000000000000053,0,"{""type"":""Point"",""coordinates"":[-121.51259502479427,47.69083489558065]}"
00000000000000000054,0,"{""type"":""Point"",""coordinates"":[-121.24258753780602,47.38163191033261]}"
00000000000000000055,0,"{""type"":""Point"",""coordinates"":[-121.28546625353593,47.20550187782254]}"
00000000000000000056,0,"{""type"":""Point"",""coordinates"":[-120.91800511302463,47.08563678240486]}"
00000000000000000057,0,"{""type"":""Point"",""coordinates"":[-120.92456890977529,47.378372307462534]}"
00000000000000000058,0,"{""type"":""Point"",""coordinates"":[-120.88934201145308,47.303637773806784]}"
00000000000000000059,0,"{""type"":""Point"",""coordinates"":[-120.91798281751934,47.39838475299041]}"
0000000000000000005a,0,"{""type"":""Point"",""coordinates"":[-121.22950899441622,47.37175054239817]}"
0000000000000000005b,0,"{""type"":""Point"",""coordinates"":[-120.72404313540187,47.63486871825886]}"
0000000000000000005c,0,"{""type"":""Point"",""coordinates"":[-120.6734278793442,47.335721005886334]}"
0000000000000000005d,0,"{""type"":""Point"",""coordinates"":[-121.75116139025467,47.60624128949573]}"
0000000000000000005e,0,"{""type"":""Point"",""coordinates"":[-121.08261728751364,47.71618488506949]}"
0000000000000000005f,0,"{""type"":""Point"",""coordinates"":[-121.05837315508604,47.145910451344285]}"
00000000000000000060,0,"{""type"":""Point"",""coordinates"":[-121.23675057452704,47.16724279078397]}"
00000000000000000061,0,"{""type"":""Point"",""coordinates"":[-121.76152434110287,47.68440933096263]}"
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-120.62481030055847,47.56625207124842]}"
00000000000000000064,0,"{""type"":""Point"",""coordinates"":[-121.4038375501007,47.52600422514002]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-121.23042756923326,47.1736772736041]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-120.92912165195088,47.297992551873115]}"
00000000000000000067,0,"{""type"":""Point"",""coordinates"":[-121.40520649412412,47.66534221485811]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-121.45068486576824,47.521148264092815]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-120.89654345965438,47.31372426038968]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-120.65156044777807,47.53712968226836]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-121.2125777877163,47.12545655481214]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-120.77875184622657,47.34682862661045]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-121.10193411327715,47.13090557629945]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-121.71736140426955,47.45654926713155]}"
0000000000000000006f,0,"{""type"":""Point"",""coordinates"":[-120.81941438873292,47.53105192753252]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-120.86104009706686,47.63036056709382]}"
00000000000000000073,0,"{""type"":""Point"",""coordinates"":[-121.33148863550855,47.65112660069971]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-120.97104612005538,47.41492355879763]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-121.71527454497654,47.64469657698064]}"
00000000000000000076,0,"{""type"":""Point"",""coordinates"":[-120.56772488887222,47.48575637903162]}"
00000000000000000077,0,"{""type"":""Point"",""coordinates"":[-120.65241213607929,47.55410102087778]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-121.36883360683116,47.28812902034289]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-121.55362321358702,47.34271733543918]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-121.05461859199903,47.431230491350085]}"
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-120.79397075812197,47.01827760189151]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-121.39428169654319,47.472851740582946]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-121.7794811410451,47.499945238583685]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-121.75936167709195,47.51158349233317]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-121.42973154991806,47.58263926761984]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-121.08287145627371,47.21792047425639]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-121.65602201017835,47.33206008392145]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-120.67129642904061,47.55327162808185]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-120.87182220341407,47.43147574190802]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-121.40743158554982,47.70101056418462]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-120.66666788214715,47.47505453650336]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-120.88828520450343,47.11552167766505]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-121.37746196736957,47.690103603007884]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-121.5138480321903,47.537513164958966]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-120.80560455277042,47.767901539087354]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-121.33396343659322,47.1725089891281]}"
0000000000000000008b,0,"{""type"":""Point"",""coordinates"":[-121.1493878666879,47.291361868606636]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-121.21130694391607,47.25074391711081]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-121.32822457353743,47.4251081456037]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-120.81916467907394,47.39664570357955]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-121.30229044181058,47.42716379118934]}"
00000000000000000090,0,"{""type"":""Point"",""coordinates"":[-120.88667992812417,47.660227625949794]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-121.37596816851669,47.67337751495641]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-121.2414103351279,47.14273111229319]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-120.90829319093021,47.68170265662319]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-120.94084462862035,47.75489880041551]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-121.47764459073734,47.70254895404805]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-121.23762009923249,47.71424517611124]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-120.98545347555904,47.736241921607885]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-120.61923642424163,47.31134755952819]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-121.38742359912297,47.2662036204631]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-121.56345553140987,47.7683563673948]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-121.32124162128775,47.44473710844097]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-120.95770003060241,47.20831111148622]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-121.67905326711937,47.39343069172001]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-121.90545074580493,47.44511613203051]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-120.56331929703141,47.452286366524454]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-121.807506591166,47.445945524826456]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-121.66729907674251,47.342735171843394]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-120.9024696049544,47.10022250195068]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-121.74393318744704,47.532095357179024]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-120.91002778124002,47.267443250555964]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-121.27667290625853,47.53240303515172]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-121.28028477811183,47.36824568897015]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-121.15328958010969,47.361962815585855]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-120.9148346921756,47.073084412939416]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-121.55690511196234,47.77807274859027]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-120.98999284043147,47.68547059701335]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-120.79702524234357,47.05368732335693]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-121.34891926152646,47.54800097063668]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-120.88249729133602,47.44377394261343]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-121.06726014348557,47.59277034521326]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-121.30419001885936,47.50096191362387]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-120.4980157621037,47.36060278976455]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-120.6449877328253,47.60003422082933]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-121.48497089376816,47.70888087754394]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-120.71625308586148,47.269146627158385]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-120.9597021669754,47.7237029294456]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-120.72325387451538,47.116926294496885]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-121.71312525826875,47.75373497504056]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-121.30031060094285,47.284811449159136]}"
000000000000000000bc,0,"{""type"":""Point"",""coordinates"":[-120.75796797621645,47.31215019771782]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-121.04774711727568,47.313340777699075]}"
000000000000000000be,0,"{""type"":""Point"",""coordinates"":[-120.78161458910289,47.49640471234725]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-121.66179208694147,47.28373680580526]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-121.24006814571081,47.30726748206428]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-121.75789463284538,47.45974644258687]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-121.27595945008997,47.46125807784398]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-120.96190496289579,47.683120650758184]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-121.58731172204578,47.82093362791598]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-121.18883753370777,47.27248649384742]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-121.0624086415394,47.516961168203636]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-120.86504436981285,47.544799336080295]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-121.14673024246008,47.22693231748541]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-120.93463310085293,47.51320660511663]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-121.06875394233846,47.19182581489162]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-121.68282120750956,47.64048718558619]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-120.78649730475641,47.063287767925]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-121.24723392110369,47.183085976826874]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-121.6688240893028,47.83313818749927]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-120.89783659895993,47.187054576764446]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-120.82286573294829,47.42449724875938]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-121.58532296297595,47.622173657559685]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-121.22914334812987,47.45942092820996]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-121.76459220262764,47.63160019718668]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-120.77204089914112,47.581020613937426]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-120.87317777013432,47.52281150878575]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-121.33954177201107,47.32504145886332]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-121.57144178139659,47.800506485990155]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-120.72883220993323,47.56751845594761]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-120.69183058939173,47.41497260890922]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-120.85028028622489,47.28980118323794]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-120.72373545742914,47.411164536609576]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-121.69616283786146,47.42858178532434]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-120.97913492936631,47.5145800082411]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-121.26429890083526,47.15986743764159]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-121.22939305778885,47.19255264836334]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-121.33505591635134,47.319806474226574]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-120.77019483130499,47.395655783145685]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-121.71758881842327,47.349490709939374]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-120.75807053554067,47.313251595678004]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-121.78083224866428,47.66133348301105]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-121.0072094295988,47.7197566250133]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-121.4370533938478,47.64111591883472]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-121.0084356823885,47.63118995988975]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-120.70268850045689,47.45133211889902]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-121.80074213486792,47.36617220698031]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-120.81616370406498,47.354623135251884]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-121.49144550849779,47.74351471542605]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-121.54687659369314,47.228653530492025]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-120.64221417197008,47.551447855750986]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-121.36004917775591,47.283174959072525]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-120.69769430727702,47.578991722958115]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-120.87761903478355,47.34075533097566]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-121.08789686316092,47.38393280647618]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-121.1918117541104,47.26780889684234]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-120.94929908421774,47.22942941407533]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-120.87090362859706,47.333371059631155]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-121.55818487396469,47.2578428059879]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-120.76033575887587,47.54354186958322]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-121.52630230143258,47.336322984528536]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-121.86046733437779,47.47245488058919]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-120.6194504610922,47.225318122904056]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-120.87944726621546,47.255310036589535]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-120.85342841156861,47.65229488517571]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-121.08044124619956,47.084883194326835]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-121.83413188355614,47.48699600912448]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-120.82766818478285,47.002327397423336]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-121.14464338316708,47.35410587952968]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-121.21477166543464,47.340162270535565]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-120.68391122592082,47.511770774577414]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-120.83469126894207,47.11261880287927]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-121.38624193734381,47.32892533588087]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-121.20629937343308,47.377016740742285]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-121.76974692344542,47.589800583911675]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-121.66325021298596,47.356910654092296]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-121.27728826220391,47.39310071824206]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-120.70680870983026,47.609389414839455]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-121.55553616793897,47.52349821034798]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-120.87987979901767,47.14244127072472]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-121.42855880634102,47.33137338235922]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-121.14161565355177,47.49583840651346]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-120.77754342984107,47.39635586201109]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-121.13090935192247,47.604408598962756]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-121.60551823164703,47.8069855598208]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-120.79337323858083,47.19847433456232]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-120.66848719537697,47.11052302538415]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-121.63202312830872,47.71850361761728]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-120.88975224874999,47.17823893398178]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-120.81112491987456,47.13195346504701]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-121.11892774739184,47.405702137819105]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-120.78637690902796,47.4520901660781]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-120.74237004073149,46.957981637446814]}"
0000000000000000011a,0,"{""type"":""Point"",""coordinates"":[-121.56146677234001,47.35353511459484]}"
0000000000000000011b,0,"{""type"":""Point"",""coordinates"":[-121.15107786598719,47.67586123424318]}"
0000000000000000011c,0,"{""type"":""Point"",""coordinates"":[-121.00703998375877,47.721281637573576]}"
0000000000000000011d,0,"{""type"":""Point"",""coordinates"":[-121.25299953876582,47.68129241932627]}"
0000000000000000011e,0,"{""type"":""Point"",""coordinates"":[-120.67897054195362,47.35393643368966]}"
0000000000000000011f,0,"{""type"":""Point"",""coordinates"":[-121.6544390293044,47.32342726428198]}"
00000000000000000120,0,"{""type"":""Point"",""coordinates"":[-121.6225118657617,47.44627103920335]}"
00000000000000000121,0,"{""type"":""Point"",""coordinates"":[-121.56193497795063,47.60352569695417]}"
00000000000000000122,0,"{""type"":""Point"",""coordinates"":[-121.01341649826522,47.175059594930666]}"
00000000000000000123,0,"{""type"":""Point"",""coordinates"":[-121.06623455024325,47.71857942233519]}"
00000000000000000124,0,"{""type"":""Point"",""coordinates"":[-120.86559283924242,46.994211833506064]}"
00000000000000000125,0,"{""type"":""Point"",""coordinates"":[-120.7447244460877,47.25222879776161]}"
00000000000000000126,0,"{""type"":""Point"",""coordinates"":[-121.13319687076286,47.712421403780375]}"
