system:index,Presence,.geo
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-119.18040936912413,48.15957559831888]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-119.55940620406076,48.09519955641028]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-119.59865521153318,48.07703763781959]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-119.12570957650152,48.06995658534672]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-120.21097450909133,47.725241319309035]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-119.11924833907509,48.161082774474934]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-119.65198606013239,48.11091342852262]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-119.84758006874071,47.94433033136799]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-119.25800218655516,48.099645280160566]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-119.51423996949038,48.06654983214189]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-119.82010754715043,48.03885881459999]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-118.98141752551308,48.07601650367835]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-118.99404124059538,48.025472593237545]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-120.1686799355994,47.71159201098444]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-119.16832520526933,48.14865525983899]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-119.33066323822106,48.05877315990468]}"
0000000000000000008b,0,"{""type"":""Point"",""coordinates"":[-119.46389225949594,48.06849400020119]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-119.50367635909475,48.04439255900732]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-120.0733532732788,47.79231065825392]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-119.41477972049326,48.06035614077865]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-119.60567383659128,48.00303439673661]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-119.80231573394718,48.027046655909416]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-120.22679094052786,47.77213322598707]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-119.28051618777401,48.16312950185847]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-120.25927103260116,47.512386130522806]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-119.84493136271497,48.05652131387269]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-120.26228092581225,47.7279747482548]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-119.35125090778482,48.07060315499948]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-118.95497059716512,47.99049986367537]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-119.62507538527481,48.108777519118014]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-119.77582867368972,48.070656664212116]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-119.45039456060714,48.085451961507445]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-119.01445946431913,48.14911454724749]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-118.97182599914713,48.00588376230976]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-119.79389249205722,48.011225765371776]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-119.4629246345673,48.050390049924204]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-119.56589865519457,48.07087961926479]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-118.96342951186348,47.971463961278204]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-119.51180084121415,48.10181686237359]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-120.16303917276674,47.78028446271277]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-120.22524363246232,47.66268459063024]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-119.06037482786645,48.0505817912695]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-119.66399887837035,47.98960804346468]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-119.72362597765705,48.027880507806415]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-119.02919233419969,47.9687929597472]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-120.13194586112107,47.802950073367434]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-120.08533041870837,47.73990284357276]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-120.23698444553605,47.75678945926216]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-120.09479263114375,47.79066970906624]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-119.21385708612604,48.119755825911604]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-120.25516420053093,47.520662222078]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-119.68600900117019,47.991784084778764]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-120.2839699933362,47.48669279025283]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-119.74286253960162,48.0088490645103]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-119.60652106579145,48.124081153933446]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-120.15660468994665,47.63915391437121]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-119.26865497897184,48.16100251065598]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-119.47513365325165,48.05481347816922]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-118.92579469897238,48.00356948886302]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-119.65626233804265,48.100653036998644]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-119.24924897118724,48.13315988367827]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-120.19116718221188,47.78803438034366]}"
000000000000000000bc,0,"{""type"":""Point"",""coordinates"":[-119.84095830367636,47.99592213055636]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-119.5268503072695,48.0025751093281]}"
000000000000000000be,0,"{""type"":""Point"",""coordinates"":[-119.80882602148522,48.01386555319543]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-119.64159635467784,48.11853403222297]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-119.81684348517936,48.06366479376031]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-119.3909948754742,48.106262586123876]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-120.27097617286644,47.571973097899985]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-119.02020278647595,48.14857945512108]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-119.19068313795128,48.0885510367396]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-119.61570235486049,48.07562410278565]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-119.69154720467854,48.09132905669589]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-119.64379023239611,47.97406361719238]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-120.22820893466287,47.56151650592966]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-120.1727020447496,47.601528019682235]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-119.20580840872461,48.14738887513981]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-119.3913293080532,48.12414804044925]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-120.03792125630814,47.750742918233684]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-119.06201577705411,48.07544573874351]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-119.6361607104937,48.0851309062316]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-119.51013313742015,48.06452094116256]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-120.12514573201456,47.73194334819237]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-119.38832833304421,48.03111781517121]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-119.88705203126584,47.98002989440188]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-119.79447663429524,48.020233149499745]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-120.2724565944162,47.59703770492142]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-118.93192150381984,47.99363015261489]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-119.9391700043785,47.8669649280907]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-119.62899493510082,48.02720718354735]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-118.97268214654937,48.02967306642989]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-119.35368111785894,48.073260779227326]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-119.69724147672379,48.04856181849229]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-119.35606227782151,48.11094910133106]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-119.31763820404393,48.13818083146445]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-119.8136284733198,48.027630798147406]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-119.09893713377664,48.18047986405743]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-119.87791979230838,47.96700931932582]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-119.71226864727392,48.09100354231899]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-119.82625218840208,47.96455681374642]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-119.9524402891136,47.84290361880631]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-119.00505076109636,48.02267673687704]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-119.86843082526664,47.89525346517377]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-119.31413780971701,48.05729719745599]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-120.17070882657869,47.76182824345256]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-120.22508756392547,47.58594792060149]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-119.00755231678731,48.04855290029018]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-118.99729192526333,48.12226184070364]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-120.29034204874159,47.54321189610528]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-119.52531637650713,48.01713853336866]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-119.5837127639031,48.01301386489422]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-119.72938713621807,47.995962262465845]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-119.72919985397384,48.03827467236199]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-120.31887583638257,47.507525710374544]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-120.19662066280024,47.7074093741963]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-119.63927762213007,48.0193948385017]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-119.54528423102447,47.995337988318354]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-119.27955302194648,48.13761898473171]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-119.70743498173195,48.02160209352316]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-120.21434113038666,47.7792856240768]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-119.18025775968833,48.0686366914349]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-119.11153409425263,48.10437192727723]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-119.16623834597628,48.13593790363456]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-119.68455533422674,48.10522361557843]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-119.67938277700476,48.085621407347475]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-119.19413894126772,48.153604862008315]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-119.66880578930596,48.01488668733666]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-119.87518636336262,47.98525150173547]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-119.2257316722314,48.139968930986875]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-118.90442222762323,47.96683541438473]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-119.62979311418938,48.07514251987189]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-119.00231287304952,48.04913704252819]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-120.26171461997846,47.513340378148236]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-119.59629188797484,48.1220745584594]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-119.65261033427988,48.021365761167324]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-120.19099327727082,47.6026517131477]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-120.19232654848578,47.60339638302363]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-119.32689975693195,48.08301283323121]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-118.93340192536958,48.018766105253164]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-119.80607475613525,48.080292781588604]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-119.91912634514325,47.92121881060798]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-119.93249027100043,47.9235063294484]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-119.12296722935366,48.075860435141486]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-119.6934690772326,48.11823973155344]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-119.67812085140663,48.0748437601013]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-119.44874023411631,48.08988430795457]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-119.0601875456222,47.986549100142014]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-120.2888259543834,47.57142462847042]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-119.80862982103889,48.04629213605609]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-119.31330395781998,48.08418111770722]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-119.84968922353899,47.91295609635595]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-119.6529893578694,48.09014293581567]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-118.91290789692795,48.014864391831395]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-119.80236478405878,48.07362196641265]}"
0000000000000000011a,0,"{""type"":""Point"",""coordinates"":[-119.07934830284884,48.09246612746451]}"
0000000000000000011b,0,"{""type"":""Point"",""coordinates"":[-119.05907277035887,48.10175443495885]}"
0000000000000000011c,0,"{""type"":""Point"",""coordinates"":[-119.23176929505773,48.041382665796235]}"
0000000000000000011d,0,"{""type"":""Point"",""coordinates"":[-120.2154871193574,47.585238923534]}"
0000000000000000011e,0,"{""type"":""Point"",""coordinates"":[-118.99054976447053,48.10208886753786]}"
0000000000000000011f,0,"{""type"":""Point"",""coordinates"":[-119.00487685615524,47.98187596223801]}"
00000000000000000120,0,"{""type"":""Point"",""coordinates"":[-119.15154560800518,48.1394115433552]}"
00000000000000000121,0,"{""type"":""Point"",""coordinates"":[-119.17712301164777,48.13046212754093]}"
00000000000000000122,0,"{""type"":""Point"",""coordinates"":[-120.1324898714496,47.723698470344544]}"
00000000000000000123,0,"{""type"":""Point"",""coordinates"":[-119.28605885038345,48.03456024118447]}"
