system:index,Presence,.geo
00000000000000000052,0,"{""type"":""Point"",""coordinates"":[-121.13740180305626,45.59566383820435]}"
00000000000000000053,0,"{""type"":""Point"",""coordinates"":[-121.13740180305626,45.59566383820435]}"
00000000000000000054,0,"{""type"":""Point"",""coordinates"":[-121.19511594799103,45.58458743118759]}"
00000000000000000055,0,"{""type"":""Point"",""coordinates"":[-121.18273748346662,45.58313376424417]}"
00000000000000000056,0,"{""type"":""Point"",""coordinates"":[-121.17533537571792,45.586384448912135]}"
00000000000000000057,0,"{""type"":""Point"",""coordinates"":[-121.13826686866064,45.58423962130542]}"
00000000000000000058,0,"{""type"":""Point"",""coordinates"":[-122.05678371735678,45.53956388785095]}"
00000000000000000059,0,"{""type"":""Point"",""coordinates"":[-122.07355439641884,45.53460536747952]}"
0000000000000000005a,0,"{""type"":""Point"",""coordinates"":[-122.07363911933884,45.543947184186486]}"
0000000000000000005b,0,"{""type"":""Point"",""coordinates"":[-122.07161022835949,45.54386246126647]}"
0000000000000000005c,0,"{""type"":""Point"",""coordinates"":[-122.07218099329434,45.54495940012562]}"
0000000000000000005d,0,"{""type"":""Point"",""coordinates"":[-122.08633863913904,45.534859536239566]}"
0000000000000000005e,0,"{""type"":""Point"",""coordinates"":[-122.08633863913904,45.534859536239566]}"
0000000000000000005f,0,"{""type"":""Point"",""coordinates"":[-122.08504995893458,45.52812183454781]}"
00000000000000000060,0,"{""type"":""Point"",""coordinates"":[-122.0808940767528,45.54284132712523]}"
00000000000000000061,0,"{""type"":""Point"",""coordinates"":[-122.08068449900325,45.542368662413566]}"
00000000000000000062,0,"{""type"":""Point"",""coordinates"":[-122.0792352911609,45.5443485032813]}"
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-122.09145322804736,45.5401435709879]}"
00000000000000000064,0,"{""type"":""Point"",""coordinates"":[-122.08896504965952,45.54079905884276]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-122.07879829925764,45.55824752126489]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-122.07879829925764,45.55824752126489]}"
00000000000000000067,0,"{""type"":""Point"",""coordinates"":[-122.07936014599042,45.559277573608234]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-122.04265728521946,45.55534464647909]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-122.05090662216836,45.55680277252358]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-122.04860126692371,45.55739583296368]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-122.07166373757214,45.56798619796562]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-122.07166373757214,45.56798619796562]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-122.07241732565015,45.59165510635731]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-122.07241732565015,45.59165510635731]}"
0000000000000000006f,0,"{""type"":""Point"",""coordinates"":[-122.0720516793638,45.59102637310876]}"
00000000000000000070,0,"{""type"":""Point"",""coordinates"":[-122.07528452762753,45.591115555129846]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-122.06485469026352,45.59173091107521]}"
00000000000000000072,0,"{""type"":""Point"",""coordinates"":[-122.06410556128654,45.59211439376581]}"
00000000000000000073,0,"{""type"":""Point"",""coordinates"":[-122.06403867477073,45.59319349622074]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-122.06362843747384,45.59315782341232]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-122.06329400489481,45.59340307397025]}"
00000000000000000076,0,"{""type"":""Point"",""coordinates"":[-122.06283917658737,45.592301676010045]}"
00000000000000000077,0,"{""type"":""Point"",""coordinates"":[-122.06270540355577,45.593697374639774]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-122.06283917658737,45.595583574385394]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-122.06462727610979,45.59413882564407]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-122.06074785819328,45.59498159574318]}"
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-122.06040450741219,45.595101991471616]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-122.07302376339344,45.59178887938891]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-122.05965983753627,45.59684104088247]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-122.05886165844771,45.59711304604672]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-122.05885274024558,45.59680090897298]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-122.05855843957606,45.59685887728667]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-122.05854060317183,45.59661362672874]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-122.05854060317183,45.59661362672874]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-122.05655630320305,45.5976035471626]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-122.05234245270755,45.59861576310173]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-122.05323427291826,45.59841956265538]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-122.05233353450545,45.60014969386412]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-122.04697815414026,45.602811777193025]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-122.04514100450625,45.603181882580465]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-122.0471074680708,45.601750511142306]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-122.04726353660767,45.60207602551921]}"
0000000000000000008b,0,"{""type"":""Point"",""coordinates"":[-122.04221583421517,45.60478269985865]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-122.04375868317968,45.60257544483719]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-122.04382556969549,45.60205373001394]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-122.04297388139426,45.6025174765235]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-122.04493588585777,45.60099246396322]}"
00000000000000000090,0,"{""type"":""Point"",""coordinates"":[-122.04392366991864,45.60087652733583]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-122.04225596612466,45.60175942934441]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-122.04216678410357,45.60295000932568]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-122.04256810319843,45.601581065302284]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-122.04098066322335,45.60337808302681]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-122.04031179806536,45.60315512797414]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-122.03992831537475,45.60278948168776]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-122.03871098078717,45.604029111780626]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-122.03872881719138,45.602290062369775]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-122.03872881719138,45.602290062369775]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-122.03715029541846,45.60313283246888]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-122.03753377810906,45.60210278012552]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-122.04021369784219,45.60576816119146]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-122.04082013558545,45.606169480286276]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-122.03968306481684,45.60625866230735]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-122.03453726220116,45.60352523336158]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-122.03390852895262,45.60554966523984]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-122.03611578397408,45.605393596702974]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-122.03799306551757,45.60727979644858]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-122.03477359455698,45.61646108551762]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-122.03105024517738,45.61785678414735]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-122.02976156497292,45.6160419300186]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-122.03848356663345,45.61701401404826]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-122.03848356663345,45.61701401404826]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-122.03810900214496,45.61700063674509]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-122.03797522911334,45.61722805089882]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-122.04900258601852,45.61698280034088]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-122.0479145653615,45.61753126977045]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-122.04885543568379,45.61398628443297]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-122.04819548872786,45.613584965338156]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-122.05195005181484,45.61540873766902]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-122.05164683294323,45.611208264476666]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-122.1836094695189,45.58039587619736]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-122.18441210770851,45.58043600810684]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-122.18059957630784,45.58444919905493]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-122.17987720193716,45.582482735490366]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-122.16519338216816,45.59568167460857]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-122.16318678669411,45.59732708289729]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-122.15776897891419,45.594919168328424]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-122.16045781684943,45.59403626631985]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-122.16045781684943,45.59403626631985]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-122.16250454423295,45.59359481531556]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-122.19973803802922,45.58489065005923]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-122.20246700787392,45.58489065005923]}"
000000000000000000bc,0,"{""type"":""Point"",""coordinates"":[-122.20351043752042,45.58107811865854]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-122.2022663483265,45.58095772293009]}"
000000000000000000be,0,"{""type"":""Point"",""coordinates"":[-122.21550987845526,45.5858136839773]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-122.20824600283919,45.58444919905493]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-122.2230903502461,45.58364656086532]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-122.22533773717704,45.582723526947255]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-122.22999303867685,45.579753765645656]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-122.22192652487118,45.56900287300581]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-122.2271035411942,45.569444324010085]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-122.2386570720237,45.56197978884662]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-122.24019100278606,45.58609906644471]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-122.26826996211963,45.5711967507241]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-122.26323117792924,45.599547715221895]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-121.51469972049152,45.71542191519676]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-121.51708979865613,45.71469062262398]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-121.51570747732957,45.71436510824709]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-121.49841062434324,45.71135075593495]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-121.5127733888364,45.708608408787086]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-121.51168536817936,45.70866191799973]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-121.51668402046027,45.70779239329431]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-121.52379628664052,45.704782500083226]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-121.52561559987033,45.69915957365483]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-121.52333254013095,45.70187516619639]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-121.50072043868892,45.71325033298371]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-121.50318632157149,45.71440969925762]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-121.50247732450397,45.711823420646624]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-121.50031911959414,45.71268848625099]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-121.49813416007795,45.711324001328634]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-121.50163009530382,45.711453315259185]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-121.50168360451646,45.71014233954947]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-121.50408705998427,45.70849247215969]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-121.50760529071545,45.70818925328806]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-121.50572800917196,45.708354240027035]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-121.50572800917196,45.708354240027035]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-121.50794418239553,45.71324141478161]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-121.53604543723432,45.70872880451552]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-121.53241572897683,45.708925004961884]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-121.54156134523744,45.70716811914682]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-121.54310419420193,45.704769122780064]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-121.54199387803962,45.704947486822206]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-121.53066776136386,45.7098614161831]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-121.53652256104705,45.71043664021899]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-121.53652256104705,45.71043664021899]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-121.53825715135682,45.710730940888524]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-121.54239073803338,45.71116347369071]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-121.53459622939197,45.69334936498218]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-121.5342484195098,45.69425456249604]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-121.53462298399828,45.69423672609182]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-121.53621934217543,45.69791994356197]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-121.53622826037753,45.698744877256864]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-121.53511794421522,45.69873595905475]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-121.53209913280206,45.697313505818705]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-121.53339673120857,45.697242160201846]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-121.53339673120857,45.697242160201846]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-121.52203048262334,45.694785195521405]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-121.5226948886803,45.6956279656205]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-121.52567802728504,45.69575282045]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-121.52548182683871,45.693781897784376]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-121.5251607715629,45.69334936498219]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-121.52114312151372,45.693246805657964]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-121.5432022944251,45.69568593393421]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-121.54326026273878,45.69506165978672]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-121.54273408881451,45.695110709898294]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-121.54229263781019,45.69130263759866]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-121.54229263781019,45.69130263759866]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-121.54084342996786,45.69088794120069]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-121.55315500797637,45.697759415924054]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-121.54994891431896,45.702923054943945]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-121.55291421651954,45.70342247426193]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-121.54531590832445,45.70289630033762]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-121.60963398191939,45.73408325310541]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-121.60275358899388,45.731470219888095]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-121.58755251350267,45.727791461519004]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-121.58280802998182,45.73621916251002]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-121.58280802998182,45.73621916251002]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-121.5628089617571,45.741391719732015]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-121.5592015490049,45.724924259541645]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-121.56003540090188,45.72459874516474]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-121.55924614001542,45.72413499865519]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-121.56338864489406,45.72454523595211]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-121.56286693007084,45.72459874516474]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-121.72819701982941,45.65670447252497]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-121.73284340312715,45.6720839120583]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-121.73288799413763,45.67280628642896]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-121.73391358737994,45.6724584765468]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-121.73537171342443,45.67391660259127]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-121.7320273876343,45.672614545083675]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-121.72974432789498,45.67438480820189]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-121.72342578170222,45.67196797543091]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-121.73031509282978,45.67797438454991]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-121.72846902499367,45.678589740495276]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-121.72156633656293,45.68289277301186]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-121.7386937437092,45.68115818270207]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-121.7386937437092,45.68115818270207]}"
