system:index,Presence,.geo
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-120.01956759637213,47.17571062368447]}"
00000000000000000064,0,"{""type"":""Point"",""coordinates"":[-120.00949894619346,46.7665702656266]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-119.97407584742487,46.652069468776226]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-119.9207316215225,46.82880147992849]}"
00000000000000000067,0,"{""type"":""Point"",""coordinates"":[-120.06470261723511,46.975991946601695]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-120.05772412408646,47.074569293590216]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-120.22547996481818,47.3467572809936]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-120.0066674170245,47.04130439973151]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-120.11878705391236,47.25738797768044]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-119.98212006572527,46.969923110067946]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-120.16146956919592,47.36468286722845]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-120.0865611305991,47.28180155594806]}"
00000000000000000070,0,"{""type"":""Point"",""coordinates"":[-120.08439400748713,47.094345406762244]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-119.95718923173547,46.81747536325275]}"
00000000000000000072,0,"{""type"":""Point"",""coordinates"":[-120.16816267987717,47.37238373474775]}"
00000000000000000073,0,"{""type"":""Point"",""coordinates"":[-120.01348538253521,47.08667575295032]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-119.99611718393207,47.2009758902533]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-120.01523780924923,46.87638900637087]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-120.18817958450609,47.39030932098261]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-119.94905137231294,46.673678272481204]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-120.00897277226913,47.17835041150812]}"
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-120.0317676968544,46.99525526315257]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-120.03246777571972,47.06534341351063]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-120.07258184879655,47.06820169728589]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-119.94596121528289,46.7184208924515]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-119.99037386177523,46.69100188007385]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-119.92933768655567,46.862779829955755]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-120.01543400969558,46.68163330876056]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-120.0109704495411,47.167385482017686]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-120.04668338987813,47.037371472602366]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-119.98275771717596,47.20367810549168]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-120.10514220468883,47.18827191135203]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-119.92040164804456,46.86273077984416]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-120.00539657322427,47.01826868368941]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-119.97856170308464,46.659079175632236]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-120.14003467043202,47.30044951655357]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-120.06372161500335,47.17307529496188]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-119.94711166335472,46.956581479716036]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-120.04432452542088,47.237076772382004]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-120.16587962013777,47.272196652278936]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-119.9561993113016,47.16006363808794]}"
00000000000000000090,0,"{""type"":""Point"",""coordinates"":[-119.90981128304261,47.15417762469738]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-120.04109613625819,47.211931901541604]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-119.99932327758948,47.071746682623385]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-119.99625987516576,46.683853941085175]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-120.05505758165648,47.31405423386763]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-120.10566391951205,47.361499069076295]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-120.00351037347869,46.777013480293775]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-120.2903331305395,47.37072940825693]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-120.02252843947163,47.0665250752898]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-119.92874462611553,47.12478768965412]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-120.00373778763242,47.08041963417234]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-120.00225736608267,46.93841956112536]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-120.02600207919225,46.943953305532666]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-120.07474005370642,47.0758445964915]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-120.14426635733173,47.268999476823616]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-120.00421937054621,47.06609254248761]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-120.03679756284265,47.22652653928955]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-120.09859624434237,47.32369481034518]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-120.26588387946344,47.4012965459783]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-120.09513598192487,47.34335052778877]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-120.19013712986852,47.36804948852381]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-120.04300463150904,47.08354100490975]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-120.0555079508629,47.0160569695669]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-119.99969338297693,47.21173124199421]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-120.12102106354013,47.292605957800546]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-120.05122275475057,47.09394854676849]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-120.01284327198357,47.01678826213966]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-119.94280417173707,46.88225272425615]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-119.93032314788846,46.65814722351206]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-120.12852573061308,47.198639321301286]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-120.14446701687913,47.27592000165857]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-120.00492390851261,46.87193436441847]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-120.0659957565406,47.30675022634209]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-120.16694534528955,47.30964864202683]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-119.97356305080372,46.82195230071039]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-120.1300774977797,47.250770671717135]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-120.02275585362536,47.15513187232282]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-120.12094971792327,47.333883856252314]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-120.0551735182839,46.927066689843286]}"
000000000000000000bc,0,"{""type"":""Point"",""coordinates"":[-119.93934390931959,46.82847150645053]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-119.91944740041912,46.790916957378414]}"
000000000000000000be,0,"{""type"":""Point"",""coordinates"":[-120.15990888382724,47.294032870137656]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-120.00543670513376,46.894912112146876]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-120.28196785696319,47.35356186920116]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-120.15664928095718,47.36786666538062]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-119.9403293706524,46.76008673269489]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-119.90957049158573,46.66421606004581]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-120.0193312640163,46.85741999048951]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-120.23375159727229,47.36113788189097]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-120.01045765291992,47.23450833017521]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-119.97239922542877,47.23616265666603]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-119.98454135759731,46.693088739366864]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-119.97174373757393,46.670102073436354]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-120.00857145317433,47.0623870295122]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-120.01583978789145,46.85798183722224]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-120.04294666319532,47.18021877484951]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-120.00680564915717,47.200200006669995]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-119.94411514744678,46.90593946905205]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-120.32715192793778,47.45819021631922]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-119.97416502944596,47.12118473600294]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-120.25730902813766,47.36906616356399]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-119.95701532679438,47.13899884471145]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-119.96478308082952,46.72500698470742]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-120.15219463900476,47.35747250082503]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-120.13134834157991,47.242414316342966]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-119.98133972304093,46.76401520072298]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-120.01613408856099,47.03139627719075]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-119.96898355402183,47.12221032924523]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-120.25154786957661,47.40455614884837]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-119.93684681272966,46.67536381267942]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-119.98903613145919,46.86059041133851]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-120.0514189551969,47.21286385366178]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-120.22112342308893,47.35417276604548]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-120.0287221308349,46.88541422690304]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-119.93030531148425,46.897810527831616]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-120.00421491144513,46.80159204530036]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-120.01518875913764,47.23099009944404]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-119.92562771447918,47.15806150171493]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-119.93967388279754,46.973040021704314]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-120.08207973404038,47.09660617099634]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-120.15684102230246,47.309483655287856]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-120.01550981441349,46.76853672919117]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-120.1601808889915,47.26436201172803]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-119.95346142325482,46.752992302918855]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-119.92452631651898,46.840640393225385]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-120.27331274181847,47.40882796765758]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-119.92825858410073,46.79818529209553]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-120.27894012734791,47.357633028462956]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-120.14462308541603,47.3270926453479]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-119.9763143161537,46.91158469098571]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-119.98142890506202,46.890693802550324]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-119.97312159979946,47.04570553247126]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-119.99110069524696,46.74972378184668]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-120.06702580888397,47.30539911872289]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-120.15326928235868,47.372272257221425]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-119.97944014599219,46.95074451643708]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-120.2246416538201,47.312720962652655]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-120.00829944801006,47.191999719832715]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-119.90033569330403,46.78713118058404]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-119.96221909772375,46.84081429816647]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-120.14626403460369,47.264522539365956]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-119.9676190690995,47.143159185994314]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-119.9881621476527,46.78396075973504]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-120.00982446057036,47.24016247031098]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-120.0867662492476,47.34363145115514]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-120.10268524000836,47.33874873550161]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-120.0539383472921,47.32506375436859]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-119.962571366707,46.74994673689936]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-120.07855704420817,47.31999375647082]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-120.30348301954609,47.41804492953504]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-120.06814058414733,47.20433359334655]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-119.91628143867116,46.84181313680244]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-119.94416865665941,46.79292355285247]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-119.9191308042443,46.861299408406005]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-119.92468684415692,46.84907701241851]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-119.94054340750294,46.95263071618269]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-120.03484447658121,47.142062247135165]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-119.92494547201804,46.79300827577248]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-120.03799706102605,46.89355654542663]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-120.00987796978299,47.13699224923741]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-120.16298120445303,47.23023651136601]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-120.04722740020664,47.000561593406175]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-120.1992872052302,47.39740820985969]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-120.29493938192769,47.40800303396268]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-120.0340240019874,47.01185649637455]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-119.99146188243229,47.03597131487158]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-119.93500074489353,46.94781488704497]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-120.13570934241018,47.332720030877354]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-120.05421927065846,46.905685300292006]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-120.05570415130929,46.937871091695776]}"
0000000000000000011a,0,"{""type"":""Point"",""coordinates"":[-120.04239819376576,47.080602457315536]}"
0000000000000000011b,0,"{""type"":""Point"",""coordinates"":[-120.02281828104009,47.24438077990754]}"
0000000000000000011c,0,"{""type"":""Point"",""coordinates"":[-120.07602873391086,47.0028580304487]}"
0000000000000000011d,0,"{""type"":""Point"",""coordinates"":[-119.93273552155837,46.68192760943009]}"
0000000000000000011e,0,"{""type"":""Point"",""coordinates"":[-120.01840377099718,46.71282472062941]}"
00000000000000000120,0,"{""type"":""Point"",""coordinates"":[-120.21999527052242,47.38983665627094]}"
00000000000000000121,0,"{""type"":""Point"",""coordinates"":[-119.976840490078,46.660943079872574]}"
00000000000000000122,0,"{""type"":""Point"",""coordinates"":[-120.12130198690649,47.30777581958438]}"
00000000000000000123,0,"{""type"":""Point"",""coordinates"":[-119.95292633112837,46.64886783421984]}"
00000000000000000124,0,"{""type"":""Point"",""coordinates"":[-120.01220116143185,47.018848366826354]}"
00000000000000000125,0,"{""type"":""Point"",""coordinates"":[-120.02755830545993,47.12596489233223]}"
00000000000000000127,0,"{""type"":""Point"",""coordinates"":[-119.99308053611466,47.09111701759955]}"
00000000000000000128,0,"{""type"":""Point"",""coordinates"":[-120.02193983813257,47.01271710287786]}"
00000000000000000129,0,"{""type"":""Point"",""coordinates"":[-120.05915549552462,46.975541577395276]}"
0000000000000000012a,0,"{""type"":""Point"",""coordinates"":[-120.2851873279238,47.42500112717842]}"
0000000000000000012b,0,"{""type"":""Point"",""coordinates"":[-120.17668402199033,47.33437435736818]}"
0000000000000000012c,0,"{""type"":""Point"",""coordinates"":[-119.92977913755995,47.14895155826274]}"
0000000000000000012d,0,"{""type"":""Point"",""coordinates"":[-120.0408820994076,46.86682869371228]}"
0000000000000000012e,0,"{""type"":""Point"",""coordinates"":[-119.98254813942643,47.09232543398503]}"
