system:index,Presence,.geo
00000000000000000051,0,"{""type"":""Point"",""coordinates"":[-120.91912434738904,46.19851646422603]}"
00000000000000000053,0,"{""type"":""Point"",""coordinates"":[-120.95709805196017,45.997709766486196]}"
00000000000000000055,0,"{""type"":""Point"",""coordinates"":[-121.49974835465927,45.87516921043645]}"
00000000000000000056,0,"{""type"":""Point"",""coordinates"":[-121.52817066477395,46.376340955136385]}"
00000000000000000057,0,"{""type"":""Point"",""coordinates"":[-121.76024457910054,46.339348252796995]}"
00000000000000000058,0,"{""type"":""Point"",""coordinates"":[-121.12616932750262,45.80366306594338]}"
00000000000000000059,0,"{""type"":""Point"",""coordinates"":[-121.41161868143897,46.085045719718984]}"
0000000000000000005a,0,"{""type"":""Point"",""coordinates"":[-121.39027742379716,45.78616109430862]}"
0000000000000000005b,0,"{""type"":""Point"",""coordinates"":[-121.28146198078997,46.447592930869405]}"
0000000000000000005c,0,"{""type"":""Point"",""coordinates"":[-121.03601076330305,46.63459871084882]}"
0000000000000000005d,0,"{""type"":""Point"",""coordinates"":[-121.06184233570562,45.804902696036244]}"
0000000000000000005e,0,"{""type"":""Point"",""coordinates"":[-121.2780641457872,45.94494968282183]}"
0000000000000000005f,0,"{""type"":""Point"",""coordinates"":[-120.61954410221433,46.06030216797342]}"
00000000000000000060,0,"{""type"":""Point"",""coordinates"":[-121.74883819860584,45.78378439344713]}"
00000000000000000061,0,"{""type"":""Point"",""coordinates"":[-121.57920061722957,46.040240672333965]}"
00000000000000000062,0,"{""type"":""Point"",""coordinates"":[-120.83853055494903,45.974098826408195]}"
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-121.31577476339622,45.99658161391967]}"
00000000000000000064,0,"{""type"":""Point"",""coordinates"":[-120.69758282975067,46.15997645382108]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-121.42285561609367,45.92248919081562]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-121.22641437828516,46.4065023146619]}"
00000000000000000067,0,"{""type"":""Point"",""coordinates"":[-120.87580418065481,46.57867712453755]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-121.76448518420237,46.255668762428044]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-121.21665786518021,45.72296671417918]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-120.75893560114504,46.22445951415498]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-121.52124568083794,46.13429203175324]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-120.82888106026942,46.04738415222159]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-121.13300512941758,46.03068481877643]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-121.05394080863894,45.89418281732834]}"
0000000000000000006f,0,"{""type"":""Point"",""coordinates"":[-121.0414687029924,46.51263783793601]}"
00000000000000000070,0,"{""type"":""Point"",""coordinates"":[-121.46981886838854,46.18169673505243]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-121.05615252276141,46.39136812568651]}"
00000000000000000072,0,"{""type"":""Point"",""coordinates"":[-120.66752848865045,46.24747293469181]}"
00000000000000000073,0,"{""type"":""Point"",""coordinates"":[-121.30890774777389,46.354058827172324]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-121.58042687001925,46.24689771065591]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-120.81548592070489,45.972587191151085]}"
00000000000000000076,0,"{""type"":""Point"",""coordinates"":[-121.35485878412966,45.89454846361472]}"
00000000000000000077,0,"{""type"":""Point"",""coordinates"":[-121.2284700238708,45.87904862835295]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-121.63407877389436,45.90592808950312]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-121.0231016657533,46.32775459005805]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-120.92178643071794,46.01127881099184]}"
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-121.10327630269428,46.58207941864133]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-121.23756213091877,46.20668553735594]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-121.49572624550908,46.48261025144211]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-121.0679290086436,46.55763462666634]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-121.45076067048612,45.948824641637266]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-121.10189398136765,46.33192384954302]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-121.71416422881421,45.94729071087488]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-121.61990329164543,45.7563163309579]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-120.91598068114637,46.47651466030205]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-120.98199321314156,45.90423809020386]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-121.53591166420273,46.2789764836344]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-121.50261109753556,45.948169153782416]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-121.18226927785604,46.31497480643888]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-121.19475030170464,45.95425582672036]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-121.15110016149245,46.55474512918371]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-121.04256564185158,46.55571275411231]}"
0000000000000000008b,0,"{""type"":""Point"",""coordinates"":[-120.71158440705851,46.15378276245785]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-121.00823502284109,46.24432926844913]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-121.1133583301761,46.29641156875337]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-121.35817189621237,46.35031764138848]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-120.88116847922211,46.11247365029873]}"
00000000000000000090,0,"{""type"":""Point"",""coordinates"":[-120.94409085418732,46.055669161978884]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-121.34767963143364,45.86737916089608]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-121.20709755252162,46.18700752440708]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-121.1223211232935,45.79951164286264]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-121.42485329336559,46.59788693187579]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-121.1040700226818,46.3986855105152]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-120.95117190666015,46.49572000853925]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-121.06818763650467,46.093165742737305]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-121.6674328497741,45.99251937285998]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-121.51985444130929,46.046617186840386]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-121.65360071830632,46.218546746158104]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-120.72056503658014,46.148275772656845]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-120.92203168127591,46.188648473594746]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-121.33112744832324,46.23682014227512]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-121.31959621299902,46.3407751651341]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-120.82499272415079,46.050951433064334]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-121.00610803163862,46.309869135732676]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-121.72686820771551,45.93018114013281]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-121.30995117742042,46.44849812838325]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-121.07598660424718,46.444583037658326]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-121.75024727453871,46.46704352966453]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-121.57219982857568,45.8774433519737]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-121.68555017735427,46.34318307970296]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-121.29390733183011,46.15144619350585]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-121.11812065010118,46.40231521877271]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-121.1111154023462,46.302163809112315]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-121.7638029417412,46.526808861083865]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-121.36482487498411,45.8502517537498]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-120.6804465044023,46.103435052463404]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-120.94681536493093,46.667426612804285]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-121.34110691648083,46.650267991950614]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-121.28333480323238,46.50482549289038]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-121.41202445963488,46.22676486939961]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-121.60824274239066,46.35371547639121]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-121.75011350150714,46.21697268348624]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-121.07244607801071,46.287676189789664]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-121.72934300880014,46.017307515616096]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-121.5674642632569,46.0435983754272]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-120.68834803146902,46.07912849262106]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-121.18972935391845,46.57163174487311]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-121.29560624933148,46.60635476477629]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-121.10804754082146,46.34271933319341]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-121.25513990727147,46.40149920327994]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-120.84710094717376,45.91924742434976]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-121.54519997169706,46.306230509273064]}"
000000000000000000be,0,"{""type"":""Point"",""coordinates"":[-121.18419560951114,45.98930436100045]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-121.57170932745979,45.99893156017484]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-121.29836643288355,46.12657778693078]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-121.32042560579497,45.97639972255178]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-121.34398749576135,46.05705594240651]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-121.57544605414259,46.02311772428873]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-120.85864110070008,45.964542972850666]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-121.33505591635134,45.89893175995025]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-120.54659766808102,46.16029750909693]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-121.49942284028238,46.474896006619645]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-121.03056174181572,45.80940192899917]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-121.13584557678864,45.84874011849267]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-121.07558528515237,46.14378545789604]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-121.00397658133504,46.47074904263995]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-121.52214196014968,46.37522617987303]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-120.74287391915054,45.97235977699735]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-121.19975341308664,46.407246984537814]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-121.67769770039915,46.10011748127964]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-121.25019030510214,45.93360572974186]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-121.50460877480752,45.76477524565629]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-121.72281488485788,46.21167527143474]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-121.45856409732966,46.16133202054134]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-121.42141532645341,46.04638085448456]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-120.89013127233954,45.771753738804925]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-120.81621275417659,46.13181723066859]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-121.10420825481444,46.58568683139357]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-121.23997450458867,45.911724920872594]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-120.94786771277955,46.36624555035139]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-121.32945082632713,45.90496492367558]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-121.71672821191996,45.869836125576526]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-120.88317953379722,46.36274069692338]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-121.33363346311525,45.98740478395168]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-121.1308469245077,46.3227782332824]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-120.9410898791783,46.485071675223615]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-121.62170476847105,46.2046388099724]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-121.41912334851195,46.02368848922357]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-120.9804771187834,46.47838302364344]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-121.580235128674,45.99559615258686]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-120.87655330963177,45.70447036300949]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-120.95435570481229,46.307260561616424]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-120.62410576259201,46.23498745174216]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-120.88350504817411,46.52613107772375]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-121.46102552111117,45.76661239529031]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-121.0540656634684,46.428936052061786]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-121.06068742853277,46.15156658923429]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-121.24431766901475,46.2496668124101]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-120.98883347415754,46.3046564466012]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-120.77394939439199,46.24191243567816]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-121.78097939899904,46.18337335704852]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-121.23267941526525,46.462142977606796]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-120.88545813443555,46.59651798785239]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-121.37402845955843,46.08442590467256]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-120.85644276388074,46.30478576053174]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-121.53812783742627,46.658726906649015]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-121.57550848155732,46.626376128506266]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-121.0691641796354,46.48546853521737]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-120.85621980882809,45.85223605371858]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-121.62895080768287,45.817477361006965]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-121.36170350424669,45.937627838892055]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-121.39903955736719,46.32140037105688]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-120.94159821669841,45.91998763512464]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-121.17815798668477,46.464965588573634]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-120.72028857231483,46.27111954757823]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-120.93747800732501,46.356043127141106]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-121.24812128221333,45.92767512534077]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-120.95993404023018,45.87185163925268]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-121.73877400752819,46.13795741281917]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-121.7678027553861,46.48730568485139]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-121.05444022795689,45.955611393440606]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-120.64977234825564,46.21375321252565]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-121.30361479482346,46.623428662709934]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-121.02073834219499,46.39122989355385]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-121.08008005901421,46.474463473817465]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-120.65652342725058,46.06695960584621]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-120.63317557413474,46.144989415180454]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-121.66841831110692,46.29918958870967]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-121.44994465499335,46.46638358270862]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-121.58847108831968,46.058121667558275]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-121.12883586993259,45.866028053276885]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-121.30561693119647,46.40226170956007]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-121.67402340113112,45.97815214926578]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-120.81711795169039,46.24743280278233]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-121.70083597576549,46.39786057682032]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-121.56021376494401,46.0512234382286]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-121.62999869643042,45.93875153235752]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-120.85780724880311,46.05395686717435]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-121.11066503313981,46.363262411746625]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-121.29738543065179,46.526639415243835]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-121.39439317406953,46.436128582060995]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-121.13284460177964,46.64941184454837]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-121.07117077510942,45.91389650308563]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-121.13472634242423,46.027162128944205]}"
0000000000000000011a,0,"{""type"":""Point"",""coordinates"":[-121.49720220795774,45.90626252208212]}"
0000000000000000011b,0,"{""type"":""Point"",""coordinates"":[-121.64923079927395,46.02694809209363]}"
0000000000000000011c,0,"{""type"":""Point"",""coordinates"":[-121.56877523896661,45.79622528538625]}"
0000000000000000011d,0,"{""type"":""Point"",""coordinates"":[-121.44599835056104,46.04031201795082]}"
