system:index,Presence,.geo
0000000000000000001d,0,"{""type"":""Point"",""coordinates"":[-118.16626709833685,48.07831294072089]}"
0000000000000000001e,0,"{""type"":""Point"",""coordinates"":[-118.1532153095534,48.40380056301611]}"
0000000000000000001f,0,"{""type"":""Point"",""coordinates"":[-118.0692236821107,48.24687141964219]}"
00000000000000000020,0,"{""type"":""Point"",""coordinates"":[-118.02355356912129,48.27920436138072]}"
00000000000000000021,0,"{""type"":""Point"",""coordinates"":[-118.22765554253964,47.97466113673353]}"
00000000000000000022,0,"{""type"":""Point"",""coordinates"":[-117.71045332955255,48.8906273796271]}"
00000000000000000023,0,"{""type"":""Point"",""coordinates"":[-118.10547617367521,48.46183130412566]}"
00000000000000000024,0,"{""type"":""Point"",""coordinates"":[-118.18815236630718,48.51904157064136]}"
00000000000000000025,0,"{""type"":""Point"",""coordinates"":[-118.19873381310698,48.11783395335757]}"
00000000000000000026,0,"{""type"":""Point"",""coordinates"":[-118.51508027824265,47.88807877157877]}"
00000000000000000027,0,"{""type"":""Point"",""coordinates"":[-118.19301278645543,48.25311416111701]}"
00000000000000000028,0,"{""type"":""Point"",""coordinates"":[-118.15540918727172,48.49527902112755]}"
00000000000000000029,0,"{""type"":""Point"",""coordinates"":[-118.2819406387643,47.91418234914565]}"
0000000000000000002a,0,"{""type"":""Point"",""coordinates"":[-118.09032860739667,48.58743972170017]}"
0000000000000000002b,0,"{""type"":""Point"",""coordinates"":[-117.80160181418607,48.863065676015765]}"
0000000000000000002c,0,"{""type"":""Point"",""coordinates"":[-118.04262960342798,48.69365550879325]}"
0000000000000000002d,0,"{""type"":""Point"",""coordinates"":[-118.70386969864344,47.868240230992]}"
0000000000000000002e,0,"{""type"":""Point"",""coordinates"":[-118.20601998422833,48.6339882775971]}"
0000000000000000002f,0,"{""type"":""Point"",""coordinates"":[-118.02079338556922,48.81785039133383]}"
00000000000000000030,0,"{""type"":""Point"",""coordinates"":[-118.08991837009974,48.80260026573104]}"
00000000000000000031,0,"{""type"":""Point"",""coordinates"":[-118.51289531872646,47.94944937937734]}"
00000000000000000032,0,"{""type"":""Point"",""coordinates"":[-118.00364814201872,48.70580655916388]}"
00000000000000000033,0,"{""type"":""Point"",""coordinates"":[-117.87044587535023,48.77165410442013]}"
00000000000000000034,0,"{""type"":""Point"",""coordinates"":[-118.36661004956711,48.081826712350995]}"
00000000000000000035,0,"{""type"":""Point"",""coordinates"":[-118.45111893273202,47.923305669901005]}"
00000000000000000036,0,"{""type"":""Point"",""coordinates"":[-118.1207753493896,48.3774606530934]}"
00000000000000000037,0,"{""type"":""Point"",""coordinates"":[-118.74878176445372,47.875428301890146]}"
00000000000000000038,0,"{""type"":""Point"",""coordinates"":[-118.21317684141911,47.869618093217504]}"
00000000000000000039,0,"{""type"":""Point"",""coordinates"":[-118.12600587492528,48.46880087907219]}"
0000000000000000003a,0,"{""type"":""Point"",""coordinates"":[-117.76120681774289,48.98218610155752]}"
0000000000000000003b,0,"{""type"":""Point"",""coordinates"":[-118.19822101648585,48.315193765983075]}"
0000000000000000003c,0,"{""type"":""Point"",""coordinates"":[-117.97543095055252,48.622590815304484]}"
0000000000000000003d,0,"{""type"":""Point"",""coordinates"":[-118.04835063007954,48.194927351470604]}"
0000000000000000003e,0,"{""type"":""Point"",""coordinates"":[-118.34063132682978,47.9434295929552]}"
0000000000000000003f,0,"{""type"":""Point"",""coordinates"":[-118.33233739887034,47.99205163084197]}"
00000000000000000040,0,"{""type"":""Point"",""coordinates"":[-118.35132871025696,47.836834782272575]}"
00000000000000000041,0,"{""type"":""Point"",""coordinates"":[-118.61520493329672,47.88120283775436]}"
00000000000000000042,0,"{""type"":""Point"",""coordinates"":[-118.9335446166033,47.9215799977933]}"
00000000000000000043,0,"{""type"":""Point"",""coordinates"":[-117.8329269990865,48.85321106268765]}"
00000000000000000044,0,"{""type"":""Point"",""coordinates"":[-118.13652489431037,48.433953004339514]}"
00000000000000000045,0,"{""type"":""Point"",""coordinates"":[-118.23967727897973,48.278325918473186]}"
00000000000000000046,0,"{""type"":""Point"",""coordinates"":[-118.45183684800162,47.793033032624564]}"
00000000000000000047,0,"{""type"":""Point"",""coordinates"":[-118.17516300493847,48.28088098337682]}"
00000000000000000048,0,"{""type"":""Point"",""coordinates"":[-118.73860609584979,47.9282954039798]}"
00000000000000000049,0,"{""type"":""Point"",""coordinates"":[-118.16100535909379,48.62490508875122]}"
0000000000000000004a,0,"{""type"":""Point"",""coordinates"":[-117.86155888695068,48.673866018318066]}"
0000000000000000004b,0,"{""type"":""Point"",""coordinates"":[-117.94977774219205,48.774525765498545]}"
0000000000000000004c,0,"{""type"":""Point"",""coordinates"":[-117.62104389432993,48.933220712889636]}"
0000000000000000004d,0,"{""type"":""Point"",""coordinates"":[-118.15401794774307,48.25359574403078]}"
0000000000000000004e,0,"{""type"":""Point"",""coordinates"":[-118.00663573972454,48.71878700233047]}"
0000000000000000004f,0,"{""type"":""Point"",""coordinates"":[-118.4193210831199,48.07791608072712]}"
00000000000000000050,0,"{""type"":""Point"",""coordinates"":[-118.25745125577878,48.39005761356939]}"
00000000000000000051,0,"{""type"":""Point"",""coordinates"":[-118.30954247428512,47.819983839391604]}"
00000000000000000052,0,"{""type"":""Point"",""coordinates"":[-118.38544083331581,47.79794250288442]}"
00000000000000000053,0,"{""type"":""Point"",""coordinates"":[-118.68384387581243,47.97919158340383]}"
00000000000000000054,0,"{""type"":""Point"",""coordinates"":[-118.0581116022855,48.4952834802286]}"
00000000000000000055,0,"{""type"":""Point"",""coordinates"":[-118.10328675505798,48.11769572122491]}"
00000000000000000056,0,"{""type"":""Point"",""coordinates"":[-118.12863674454681,48.477892986120175]}"
00000000000000000057,0,"{""type"":""Point"",""coordinates"":[-118.05743381892539,48.197308511433135]}"
00000000000000000058,0,"{""type"":""Point"",""coordinates"":[-117.75717579039059,48.9212034355506]}"
00000000000000000059,0,"{""type"":""Point"",""coordinates"":[-118.02890449038549,48.79310683958825]}"
0000000000000000005a,0,"{""type"":""Point"",""coordinates"":[-117.89529644552105,48.80070068868227]}"
0000000000000000005b,0,"{""type"":""Point"",""coordinates"":[-118.04934946871552,48.509013052372154]}"
0000000000000000005c,0,"{""type"":""Point"",""coordinates"":[-117.71292367153617,48.93384944613817]}"
0000000000000000005d,0,"{""type"":""Point"",""coordinates"":[-118.41311847355455,47.81832505379972]}"
0000000000000000005e,0,"{""type"":""Point"",""coordinates"":[-118.19328479161969,48.00121062440575]}"
0000000000000000005f,0,"{""type"":""Point"",""coordinates"":[-118.56476358218016,47.91857902278434]}"
00000000000000000060,0,"{""type"":""Point"",""coordinates"":[-118.20337573730363,48.436574955758935]}"
00000000000000000061,0,"{""type"":""Point"",""coordinates"":[-118.15154760575943,48.29273327397688]}"
00000000000000000062,0,"{""type"":""Point"",""coordinates"":[-118.15865987193968,48.09327768385624]}"
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-118.2946134039582,48.133075160758246]}"
00000000000000000064,0,"{""type"":""Point"",""coordinates"":[-118.23395179322713,48.172618468900204]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-117.57659111592811,48.98517369926333]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-117.83234731594958,48.84366412733222]}"
00000000000000000067,0,"{""type"":""Point"",""coordinates"":[-118.19239297140898,47.92256100002506]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-118.03287754942407,48.28826971382238]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-118.0868950995855,48.16153314368134]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-117.96805559741011,48.694418015073396]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-117.97765158287714,48.76680260247398]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-118.10260005349575,48.67935517171485]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-118.02244771206006,48.53469301533896]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-118.0454210006874,48.235045883648446]}"
0000000000000000006f,0,"{""type"":""Point"",""coordinates"":[-117.76955871401596,48.90202038281867]}"
00000000000000000070,0,"{""type"":""Point"",""coordinates"":[-118.88414223603215,47.912643959282214]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-118.1072865687029,48.41298185208515]}"
00000000000000000072,0,"{""type"":""Point"",""coordinates"":[-118.25820930295785,48.39104307490221]}"
00000000000000000073,0,"{""type"":""Point"",""coordinates"":[-118.25304120483689,47.954786923338325]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-118.65409275358383,47.872645822832794]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-117.99085052199534,48.75087915261212]}"
00000000000000000076,0,"{""type"":""Point"",""coordinates"":[-118.3993309330973,47.88246476335249]}"
00000000000000000077,0,"{""type"":""Point"",""coordinates"":[-118.53250644515951,47.95355621144757]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-118.73044594092201,47.96383443937576]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-118.28137879203157,48.00715906521105]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-118.22086433163524,48.2119566583937]}"
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-118.06968296951922,48.61469374733883]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-118.23750569676669,47.86607756698107]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-118.02677749918296,48.66150539019791]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-118.74353340251385,47.897362619972036]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-118.31620437125896,48.15474193277694]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-118.17996545677306,48.53193729088793]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-118.7620342127846,47.94173067545383]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-118.29874699063473,48.00711893330156]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-118.41368032028728,47.80016759431009]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-118.099786360731,48.486895911147066]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-118.1526980538312,48.69617935998949]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-118.13763075137162,48.286865096990546]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-118.33594035252153,47.996283317741685]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-117.5971163580771,48.987884832703834]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-117.83198166966316,48.9306478115818]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-117.87257732565375,48.92655435681472]}"
0000000000000000008b,0,"{""type"":""Point"",""coordinates"":[-117.88600367892568,48.90997541909802]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-118.20070027667157,48.14463760978983]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-118.07411531596632,48.57840558296589]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-118.22220206195125,47.874037062361474]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-118.32681257266512,48.12228859530997]}"
00000000000000000090,0,"{""type"":""Point"",""coordinates"":[-117.99603645652053,48.50022416419583]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-118.24451986272378,48.24008466783884]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-118.18887474067783,48.61852411514374]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-117.9958357969731,48.68941936279248]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-118.39813143491396,47.81005788044662]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-117.5825484749355,48.96399296925946]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-118.03474591276544,48.79582243212981]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-118.13435331209735,48.661777395362165]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-118.81661806877983,47.87469255021633]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-118.22086433163524,48.12062980971808]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-118.46190995728136,47.82430024921133]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-117.86672698507162,48.69957719499223]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-118.21143779200827,48.2435270938521]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-118.20280943146984,47.9779118214015]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-118.03046963485521,48.72780330466053]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-118.06024305258907,48.1959796993192]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-118.10350971011066,48.734001455124826]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-117.98897324045184,48.7256138860433]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-118.38707732340242,47.893099719364955]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-118.03060786698788,48.83936555391671]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-118.33361716087265,48.03308427873578]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-118.20636779411049,48.40003262262594]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-118.10230129372516,48.35648058263694]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-118.19543853742849,48.59010180502908]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-118.34525541462216,47.98955899335309]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-118.05082989026522,48.513333921292954]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-117.94135450030213,48.756332633200486]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-118.17515408673637,48.11297353320931]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-118.6826755913364,47.906017735116784]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-118.10160567396083,48.43259743761926]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-118.18182044281124,47.894218953729364]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-118.0777494833249,48.785227608026815]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-118.67771707096497,48.024585232127905]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-117.76578631452477,48.96982993253843]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-117.69119447210272,48.99010992412949]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-118.14896132714841,48.07418381314539]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-118.11928155053667,48.76950927681341]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-117.68660159801769,48.9102830970707]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-117.81122901336045,48.85528008557645]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-118.034206361538,48.36674989236302]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-118.25201115249357,48.51330270758558]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-118.66966393446245,48.02170911194845]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-118.27317404609322,48.07289513294094]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-118.68650150004027,47.96275979602188]}"
000000000000000000bc,0,"{""type"":""Point"",""coordinates"":[-118.01728407304017,48.58828249179927]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-118.21372085174764,48.06910935614657]}"
000000000000000000be,0,"{""type"":""Point"",""coordinates"":[-118.64397951239462,47.86266189557413]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-118.1138771200599,48.41340992578628]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-117.790583375483,48.88414830579646]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-118.26504064577173,48.43591946790408]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-117.93597682443163,48.774717506843835]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-117.63697626239386,48.93664084339763]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-118.33950763336426,47.971958921495144]}"
000000000000000000c5,0,"{""type"":""Point"",""coordinates"":[-117.96785939696377,48.79062757940254]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-117.95598481085844,48.74773102726839]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-118.46123217392123,47.774313726402205]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-118.33679204082276,48.000015585323425]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-117.7924918707339,48.88830418797827]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-118.14047565784372,48.15002866296345]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-118.32407914371936,47.95203119888729]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-117.82213151543611,48.91078697548974]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-118.84761328020232,47.97683717804761]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-117.92515012707388,48.61891651603644]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-118.78859707776,47.89066950929083]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-118.27747261950871,47.981006437532585]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-118.75807899015018,47.94350093857205]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-118.25451716728563,48.29326836610329]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-118.06096096785866,48.17697055152837]}"
000000000000000000d4,0,"{""type"":""Point"",""coordinates"":[-118.01236122547716,48.346438687064584]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-118.85141243429987,47.91555575227011]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-118.86963232120425,47.87872357756864]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-118.08004592036743,48.61487211138097]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-117.98696664497778,48.72266196114592]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-118.78993480807601,47.855010078166416]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-118.83003550384963,47.879321097109795]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-117.62872246634394,48.98458955702534]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-118.23988685672923,47.87754191578947]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-117.91543374587839,48.661090693799935]}"
000000000000000000de,0,"{""type"":""Point"",""coordinates"":[-118.44048397671955,47.86214463985193]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-118.21821116650845,48.53600845014973]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-118.3799160071106,47.77038525837412]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-117.92225171138914,48.83312281244188]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-118.11881334492607,48.5209545249933]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-117.91924627727909,48.795095598658094]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-117.92224279318704,48.84747219963186]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-118.45292486865867,47.83584040273766]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-118.07250112138497,48.16582725799581]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-118.14256251713675,48.44425798687402]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-118.31174972930657,47.8136429976936]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-118.46449177679133,47.8608737960517]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-117.65636889287534,48.977802805221984]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-117.90964583271104,48.64344603093145]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-118.21056380820178,48.3186986194111]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-118.08653391240016,48.242715537460384]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-117.78218242909828,48.899897850717224]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-117.94971085567624,48.72776317275106]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-118.20101241374529,48.43736867574645]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-117.75285046236871,48.97456103875613]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-118.1111392320131,48.50110260710335]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-118.63940893381482,47.849284592413795]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-118.26590571137613,47.88382478917379]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-117.84469456676653,48.838054578206986]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-118.17939023273718,48.65215019618778]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-118.12203727498772,48.348909029048194]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-118.30774099745952,47.981599497972695]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-118.26355576512094,48.357862903963515]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-118.21352911040233,47.861422265481266]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-117.79626872932613,48.92223348789394]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-118.43858885877185,47.77043876758677]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-118.42055179501067,47.95731077453457]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-118.39255309949606,47.81230526737757]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-118.11116598661944,48.51005648201867]}"
00000000000000000100,0,"{""type"":""Point"",""coordinates"":[-118.3413447829983,48.097955280861314]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-118.27814148466673,48.076908323889036]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-118.15167691968999,48.47181523138431]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-118.64494713732321,47.87617743086712]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-118.24440838519743,47.98405646265314]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-118.31109870055278,48.10173213945358]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-118.08249396684577,48.21171140783576]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-118.61087068707276,47.950715764076534]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-118.16106778650853,48.45481267906753]}"
00000000000000000109,0,"{""type"":""Point"",""coordinates"":[-118.08389858367758,48.18818519067778]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-118.07332605507989,48.7336893180511]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-118.9402288090824,47.92356875686315]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-117.77062443916776,48.94188474623648]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-118.12239400307199,48.43863951954668]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-118.24674495414943,48.383208434351296]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-118.25319727337379,48.208625709906784]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-118.77229906340962,47.94218104466023]}"
00000000000000000111,0,"{""type"":""Point"",""coordinates"":[-118.5403722994178,47.9605748365057]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-117.89398992891239,48.87435611988309]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-118.03563773297614,48.802203405737274]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-117.59488680755041,48.98815237876704]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-118.17273279486437,48.230328154733904]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-118.06167888312827,48.19333545239451]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-118.21552232857321,48.55817018238536]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-117.9480297745791,48.88633772441369]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-118.64156713872471,47.8866295637364]}"
