system:index,Presence,.geo
00000000000000000020,0,"{""type"":""Point"",""coordinates"":[-119.81807865617114,48.16160448929819]}"
00000000000000000021,0,"{""type"":""Point"",""coordinates"":[-119.99984945151378,48.88921384459317]}"
00000000000000000022,0,"{""type"":""Point"",""coordinates"":[-120.46632939001793,48.453020120444044]}"
00000000000000000023,0,"{""type"":""Point"",""coordinates"":[-120.05138328238846,48.77931038092889]}"
00000000000000000024,0,"{""type"":""Point"",""coordinates"":[-120.52147509274587,48.62440566943324]}"
00000000000000000025,0,"{""type"":""Point"",""coordinates"":[-120.03978070144743,48.300728442165706]}"
00000000000000000026,0,"{""type"":""Point"",""coordinates"":[-120.33011277103728,48.831771704822685]}"
00000000000000000027,0,"{""type"":""Point"",""coordinates"":[-120.29534070102248,48.69922046690796]}"
00000000000000000028,0,"{""type"":""Point"",""coordinates"":[-119.77231490205962,48.3881312819143]}"
00000000000000000029,0,"{""type"":""Point"",""coordinates"":[-120.37566248829823,48.40003708172701]}"
0000000000000000002a,0,"{""type"":""Point"",""coordinates"":[-120.04719172739823,48.954481706712464]}"
0000000000000000002b,0,"{""type"":""Point"",""coordinates"":[-120.10149911912816,48.51595587271238]}"
0000000000000000002c,0,"{""type"":""Point"",""coordinates"":[-120.11386420634935,48.90338486774103]}"
0000000000000000002d,0,"{""type"":""Point"",""coordinates"":[-119.78682035778647,48.180216777095275]}"
0000000000000000002e,0,"{""type"":""Point"",""coordinates"":[-119.78315497672054,48.39313885239733]}"
0000000000000000002f,0,"{""type"":""Point"",""coordinates"":[-120.08389904727021,48.87693793939304]}"
00000000000000000030,0,"{""type"":""Point"",""coordinates"":[-120.55739315173139,48.968514497727654]}"
00000000000000000032,0,"{""type"":""Point"",""coordinates"":[-120.29032867143842,48.38339125749449]}"
00000000000000000033,0,"{""type"":""Point"",""coordinates"":[-120.40436126267821,48.96081363020836]}"
00000000000000000034,0,"{""type"":""Point"",""coordinates"":[-119.65528133581088,48.6559315138811]}"
00000000000000000035,0,"{""type"":""Point"",""coordinates"":[-120.23118761416657,48.98575784150133]}"
00000000000000000036,0,"{""type"":""Point"",""coordinates"":[-120.4999153391525,48.593232093968595]}"
00000000000000000037,0,"{""type"":""Point"",""coordinates"":[-120.07856596241027,48.22794253567031]}"
00000000000000000039,0,"{""type"":""Point"",""coordinates"":[-120.52748150186488,48.7479316868158]}"
0000000000000000003a,0,"{""type"":""Point"",""coordinates"":[-119.97641241637687,48.184082817708614]}"
0000000000000000003b,0,"{""type"":""Point"",""coordinates"":[-120.37881061364195,48.62845453318976]}"
0000000000000000003c,0,"{""type"":""Point"",""coordinates"":[-119.66905995806603,48.7412073624272]}"
0000000000000000003d,0,"{""type"":""Point"",""coordinates"":[-120.52110052825739,48.71167473615022]}"
0000000000000000003e,0,"{""type"":""Point"",""coordinates"":[-120.56289568243135,48.875310367508526]}"
0000000000000000003f,0,"{""type"":""Point"",""coordinates"":[-120.23748386485404,48.68263707009019]}"
00000000000000000040,0,"{""type"":""Point"",""coordinates"":[-120.45660854972144,48.93669435261027]}"
00000000000000000041,0,"{""type"":""Point"",""coordinates"":[-120.39847970838872,48.84553249067361]}"
00000000000000000042,0,"{""type"":""Point"",""coordinates"":[-119.93211570651194,48.72108789847405]}"
00000000000000000043,0,"{""type"":""Point"",""coordinates"":[-120.39775287491696,48.48004227282792]}"
00000000000000000044,0,"{""type"":""Point"",""coordinates"":[-119.50379229572215,48.881365826739106]}"
00000000000000000045,0,"{""type"":""Point"",""coordinates"":[-120.09500220889325,48.59482845214573]}"
00000000000000000046,0,"{""type"":""Point"",""coordinates"":[-120.14073920839847,48.803353853809064]}"
00000000000000000047,0,"{""type"":""Point"",""coordinates"":[-120.26028770764135,48.81660630213992]}"
00000000000000000049,0,"{""type"":""Point"",""coordinates"":[-120.39479203181752,48.50765748565191]}"
0000000000000000004a,0,"{""type"":""Point"",""coordinates"":[-119.6805287659755,48.51026605976818]}"
0000000000000000004b,0,"{""type"":""Point"",""coordinates"":[-120.0191885727826,48.50265437426995]}"
0000000000000000004c,0,"{""type"":""Point"",""coordinates"":[-119.61862752515154,48.37296142013049]}"
0000000000000000004d,0,"{""type"":""Point"",""coordinates"":[-119.48997800065857,48.83074165247935]}"
0000000000000000004e,0,"{""type"":""Point"",""coordinates"":[-119.51267928412165,48.903906582564275]}"
0000000000000000004f,0,"{""type"":""Point"",""coordinates"":[-119.63996432369227,48.95459764333985]}"
00000000000000000050,0,"{""type"":""Point"",""coordinates"":[-119.93762715541402,48.76137587649193]}"
00000000000000000051,0,"{""type"":""Point"",""coordinates"":[-119.49242158803588,48.959123630909104]}"
00000000000000000052,0,"{""type"":""Point"",""coordinates"":[-119.63134934045704,48.7687735251396]}"
00000000000000000053,0,"{""type"":""Point"",""coordinates"":[-119.82541833650511,48.81041706987774]}"
00000000000000000054,0,"{""type"":""Point"",""coordinates"":[-120.19567533337691,48.426372532548655]}"
00000000000000000055,0,"{""type"":""Point"",""coordinates"":[-119.51911822604285,48.67919018497587]}"
00000000000000000056,0,"{""type"":""Point"",""coordinates"":[-120.42938127868906,48.81351168600882]}"
00000000000000000057,0,"{""type"":""Point"",""coordinates"":[-120.3782710624145,48.44255461027161]}"
00000000000000000058,0,"{""type"":""Point"",""coordinates"":[-120.46847867672568,48.96688692584314]}"
00000000000000000059,0,"{""type"":""Point"",""coordinates"":[-120.50783916172445,48.813293190057195]}"
0000000000000000005a,0,"{""type"":""Point"",""coordinates"":[-120.45233227181117,48.80688992094446]}"
0000000000000000005b,0,"{""type"":""Point"",""coordinates"":[-119.73628090644671,48.44218450488417]}"
0000000000000000005c,0,"{""type"":""Point"",""coordinates"":[-119.63836350641412,48.901833100574436]}"
0000000000000000005e,0,"{""type"":""Point"",""coordinates"":[-119.66722280843202,48.924177655953244]}"
0000000000000000005f,0,"{""type"":""Point"",""coordinates"":[-120.35122215542425,48.35965100348594]}"
00000000000000000063,0,"{""type"":""Point"",""coordinates"":[-119.92386636956309,48.30623543196671]}"
00000000000000000064,0,"{""type"":""Point"",""coordinates"":[-120.2878672476569,48.5938251544087]}"
00000000000000000065,0,"{""type"":""Point"",""coordinates"":[-120.08272630369315,48.57922605755973]}"
00000000000000000066,0,"{""type"":""Point"",""coordinates"":[-120.55120391946923,48.663021484556076]}"
00000000000000000067,0,"{""type"":""Point"",""coordinates"":[-120.36397072533607,48.63716315754714]}"
00000000000000000068,0,"{""type"":""Point"",""coordinates"":[-120.05474990368381,48.829172048908525]}"
00000000000000000069,0,"{""type"":""Point"",""coordinates"":[-119.53456455209201,48.83988726873996]}"
0000000000000000006a,0,"{""type"":""Point"",""coordinates"":[-120.44625897617638,48.363606226120346]}"
0000000000000000006b,0,"{""type"":""Point"",""coordinates"":[-119.68292330324117,48.594645629002535]}"
0000000000000000006c,0,"{""type"":""Point"",""coordinates"":[-119.7961086652808,48.1951369292201]}"
0000000000000000006d,0,"{""type"":""Point"",""coordinates"":[-119.6129154167021,48.61370382690497]}"
0000000000000000006e,0,"{""type"":""Point"",""coordinates"":[-120.09667437178831,48.35685068802438]}"
0000000000000000006f,0,"{""type"":""Point"",""coordinates"":[-119.68751171822517,48.37704595669543]}"
00000000000000000070,0,"{""type"":""Point"",""coordinates"":[-119.65236508372192,48.832832970873405]}"
00000000000000000071,0,"{""type"":""Point"",""coordinates"":[-119.5570339623003,48.72822246015957]}"
00000000000000000072,0,"{""type"":""Point"",""coordinates"":[-119.91948307322755,48.27136972082981]}"
00000000000000000073,0,"{""type"":""Point"",""coordinates"":[-119.97239030722668,48.63479983398882]}"
00000000000000000074,0,"{""type"":""Point"",""coordinates"":[-119.94712058155682,48.75692123453955]}"
00000000000000000075,0,"{""type"":""Point"",""coordinates"":[-119.6854605317406,48.33498325645828]}"
00000000000000000076,0,"{""type"":""Point"",""coordinates"":[-120.03347553255784,48.575953077386494]}"
00000000000000000077,0,"{""type"":""Point"",""coordinates"":[-120.28562431982704,48.974534284149804]}"
00000000000000000078,0,"{""type"":""Point"",""coordinates"":[-120.34538073304427,48.29963150330656]}"
00000000000000000079,0,"{""type"":""Point"",""coordinates"":[-119.5773496266998,48.96744877257588]}"
0000000000000000007a,0,"{""type"":""Point"",""coordinates"":[-119.98354251896137,48.98965063672099]}"
0000000000000000007b,0,"{""type"":""Point"",""coordinates"":[-119.819068576605,48.84749003603608]}"
0000000000000000007c,0,"{""type"":""Point"",""coordinates"":[-120.44525121933829,48.6114698172772]}"
0000000000000000007d,0,"{""type"":""Point"",""coordinates"":[-120.42315191451742,48.85374615481407]}"
0000000000000000007e,0,"{""type"":""Point"",""coordinates"":[-119.74780768266987,48.35547728489991]}"
0000000000000000007f,0,"{""type"":""Point"",""coordinates"":[-120.19596071584435,48.43241015537502]}"
00000000000000000080,0,"{""type"":""Point"",""coordinates"":[-120.16144281458963,48.47852617846975]}"
00000000000000000081,0,"{""type"":""Point"",""coordinates"":[-120.08610184319058,48.28620960913568]}"
00000000000000000082,0,"{""type"":""Point"",""coordinates"":[-119.98889344022548,48.291319738942946]}"
00000000000000000083,0,"{""type"":""Point"",""coordinates"":[-120.14502440451086,48.68692226620255]}"
00000000000000000084,0,"{""type"":""Point"",""coordinates"":[-120.44341852880532,48.43444350545539]}"
00000000000000000085,0,"{""type"":""Point"",""coordinates"":[-119.73647264779204,48.847200194467604]}"
00000000000000000086,0,"{""type"":""Point"",""coordinates"":[-120.24163974703585,48.58001085934513]}"
00000000000000000087,0,"{""type"":""Point"",""coordinates"":[-120.19225520286895,48.879278967446105]}"
00000000000000000088,0,"{""type"":""Point"",""coordinates"":[-120.40931086484751,48.93827733348424]}"
00000000000000000089,0,"{""type"":""Point"",""coordinates"":[-120.06427454353397,48.420067363659086]}"
0000000000000000008a,0,"{""type"":""Point"",""coordinates"":[-119.94252324837068,48.767074607638236]}"
0000000000000000008b,0,"{""type"":""Point"",""coordinates"":[-120.38496863219676,48.55261860157381]}"
0000000000000000008c,0,"{""type"":""Point"",""coordinates"":[-119.83726616800413,48.28653958261364]}"
0000000000000000008d,0,"{""type"":""Point"",""coordinates"":[-120.40182849327985,48.31965732613759]}"
0000000000000000008e,0,"{""type"":""Point"",""coordinates"":[-119.9337566556996,48.69443139237655]}"
0000000000000000008f,0,"{""type"":""Point"",""coordinates"":[-119.67748319995599,48.38762294439422]}"
00000000000000000090,0,"{""type"":""Point"",""coordinates"":[-119.80457203908026,48.242220577243444]}"
00000000000000000091,0,"{""type"":""Point"",""coordinates"":[-119.84624233842469,48.80578852298425]}"
00000000000000000092,0,"{""type"":""Point"",""coordinates"":[-120.32766918365998,48.42314860248701]}"
00000000000000000093,0,"{""type"":""Point"",""coordinates"":[-119.62597166458656,48.4220382863247]}"
00000000000000000094,0,"{""type"":""Point"",""coordinates"":[-120.19433314395985,48.39042771895683]}"
00000000000000000095,0,"{""type"":""Point"",""coordinates"":[-119.59195318264985,48.66860873817605]}"
00000000000000000096,0,"{""type"":""Point"",""coordinates"":[-119.74609538786535,48.85717074442311]}"
00000000000000000097,0,"{""type"":""Point"",""coordinates"":[-120.35682724544846,48.73408171894379]}"
00000000000000000098,0,"{""type"":""Point"",""coordinates"":[-120.40229669889047,48.955190703779955]}"
00000000000000000099,0,"{""type"":""Point"",""coordinates"":[-120.08113886371812,48.556529233197686]}"
0000000000000000009a,0,"{""type"":""Point"",""coordinates"":[-120.02449936213726,48.27468283291254]}"
0000000000000000009b,0,"{""type"":""Point"",""coordinates"":[-119.5741390739413,48.57949360362293]}"
0000000000000000009c,0,"{""type"":""Point"",""coordinates"":[-119.95183385137028,48.96082254841046]}"
0000000000000000009d,0,"{""type"":""Point"",""coordinates"":[-120.24955911050675,48.67192630935981]}"
0000000000000000009e,0,"{""type"":""Point"",""coordinates"":[-120.47745930624733,48.55559728107751]}"
0000000000000000009f,0,"{""type"":""Point"",""coordinates"":[-119.8148324306042,48.86098773492486]}"
000000000000000000a0,0,"{""type"":""Point"",""coordinates"":[-120.45686271848147,48.71427885116543]}"
000000000000000000a1,0,"{""type"":""Point"",""coordinates"":[-119.7399418284116,48.40897757933916]}"
000000000000000000a2,0,"{""type"":""Point"",""coordinates"":[-120.00662282601397,48.51126489840415]}"
000000000000000000a3,0,"{""type"":""Point"",""coordinates"":[-119.8873418728343,48.686895511596234]}"
000000000000000000a4,0,"{""type"":""Point"",""coordinates"":[-120.1578443200395,48.55840205564014]}"
000000000000000000a5,0,"{""type"":""Point"",""coordinates"":[-119.8365571709366,48.1851084109509]}"
000000000000000000a6,0,"{""type"":""Point"",""coordinates"":[-119.63088559394747,48.603675308635765]}"
000000000000000000a7,0,"{""type"":""Point"",""coordinates"":[-119.75512952659963,48.662798529503405]}"
000000000000000000a8,0,"{""type"":""Point"",""coordinates"":[-119.87311734047381,48.61740042167828]}"
000000000000000000a9,0,"{""type"":""Point"",""coordinates"":[-120.32011100737438,48.75368392717474]}"
000000000000000000aa,0,"{""type"":""Point"",""coordinates"":[-120.17560937863641,48.29847213703267]}"
000000000000000000ab,0,"{""type"":""Point"",""coordinates"":[-120.19381588823762,48.83426434231156]}"
000000000000000000ac,0,"{""type"":""Point"",""coordinates"":[-120.24601412516927,48.98642670665934]}"
000000000000000000ad,0,"{""type"":""Point"",""coordinates"":[-119.89762455986357,48.71307489388101]}"
000000000000000000ae,0,"{""type"":""Point"",""coordinates"":[-119.93402420176281,48.89255817038325]}"
000000000000000000af,0,"{""type"":""Point"",""coordinates"":[-120.02072250354497,48.47172604936325]}"
000000000000000000b0,0,"{""type"":""Point"",""coordinates"":[-119.94867680782446,48.63250339694629]}"
000000000000000000b1,0,"{""type"":""Point"",""coordinates"":[-119.92614497020138,48.882427092789825]}"
000000000000000000b2,0,"{""type"":""Point"",""coordinates"":[-120.07320612294403,48.56196933648289]}"
000000000000000000b3,0,"{""type"":""Point"",""coordinates"":[-120.58109773293151,48.84909977151637]}"
000000000000000000b4,0,"{""type"":""Point"",""coordinates"":[-119.91657573934069,48.582124473244455]}"
000000000000000000b5,0,"{""type"":""Point"",""coordinates"":[-119.84406183800958,48.61412298240399]}"
000000000000000000b6,0,"{""type"":""Point"",""coordinates"":[-120.0988414949003,48.95558756377371]}"
000000000000000000b7,0,"{""type"":""Point"",""coordinates"":[-120.24205444343383,48.433359943899404]}"
000000000000000000b8,0,"{""type"":""Point"",""coordinates"":[-120.43094642315882,48.45674792892473]}"
000000000000000000b9,0,"{""type"":""Point"",""coordinates"":[-120.30150763777941,48.88035361079998]}"
000000000000000000ba,0,"{""type"":""Point"",""coordinates"":[-120.20268949933399,48.46802945458994]}"
000000000000000000bb,0,"{""type"":""Point"",""coordinates"":[-120.12993926564702,48.65790689564778]}"
000000000000000000bc,0,"{""type"":""Point"",""coordinates"":[-120.29180017478608,48.91569198664854]}"
000000000000000000bd,0,"{""type"":""Point"",""coordinates"":[-120.18430908479168,48.45072368340152]}"
000000000000000000bf,0,"{""type"":""Point"",""coordinates"":[-119.85104479025928,48.73304720749939]}"
000000000000000000c0,0,"{""type"":""Point"",""coordinates"":[-119.8790746994812,48.42406717730402]}"
000000000000000000c1,0,"{""type"":""Point"",""coordinates"":[-120.08661909891278,48.70292152078232]}"
000000000000000000c2,0,"{""type"":""Point"",""coordinates"":[-119.77181994184272,48.37237281879142]}"
000000000000000000c3,0,"{""type"":""Point"",""coordinates"":[-120.12376786978905,48.46704399325712]}"
000000000000000000c4,0,"{""type"":""Point"",""coordinates"":[-119.68223660167897,48.811090394136805]}"
000000000000000000c6,0,"{""type"":""Point"",""coordinates"":[-119.83924600887187,48.94186245073121]}"
000000000000000000c7,0,"{""type"":""Point"",""coordinates"":[-119.95188736058292,48.83588745509501]}"
000000000000000000c8,0,"{""type"":""Point"",""coordinates"":[-119.5925596203931,48.3842429457957]}"
000000000000000000c9,0,"{""type"":""Point"",""coordinates"":[-120.35330455561625,48.92500258964813]}"
000000000000000000ca,0,"{""type"":""Point"",""coordinates"":[-119.88551364140238,48.82771392286405]}"
000000000000000000cb,0,"{""type"":""Point"",""coordinates"":[-120.04957288736077,48.245636248650385]}"
000000000000000000cc,0,"{""type"":""Point"",""coordinates"":[-120.24513568226173,48.56452440138652]}"
000000000000000000cd,0,"{""type"":""Point"",""coordinates"":[-119.82967677801115,48.37803587712929]}"
000000000000000000ce,0,"{""type"":""Point"",""coordinates"":[-119.8460684334836,48.57490518863894]}"
000000000000000000cf,0,"{""type"":""Point"",""coordinates"":[-120.27644303075797,48.73599467329572]}"
000000000000000000d0,0,"{""type"":""Point"",""coordinates"":[-119.89890432186588,48.2593791980971]}"
000000000000000000d1,0,"{""type"":""Point"",""coordinates"":[-119.7024051157437,48.89934046308555]}"
000000000000000000d2,0,"{""type"":""Point"",""coordinates"":[-120.21322189602225,48.59332127598967]}"
000000000000000000d3,0,"{""type"":""Point"",""coordinates"":[-119.77036627489926,48.22490142875186]}"
000000000000000000d5,0,"{""type"":""Point"",""coordinates"":[-120.51712301011773,48.92626897434731]}"
000000000000000000d6,0,"{""type"":""Point"",""coordinates"":[-119.69416023789587,48.9860967331814]}"
000000000000000000d7,0,"{""type"":""Point"",""coordinates"":[-120.50846343587196,48.863640900051664]}"
000000000000000000d8,0,"{""type"":""Point"",""coordinates"":[-120.32368720641927,48.89366402744452]}"
000000000000000000d9,0,"{""type"":""Point"",""coordinates"":[-119.89760672345938,48.55080374744506]}"
000000000000000000da,0,"{""type"":""Point"",""coordinates"":[-120.15271635382804,48.85317984898028]}"
000000000000000000db,0,"{""type"":""Point"",""coordinates"":[-120.12827602095409,48.68823770101331]}"
000000000000000000dc,0,"{""type"":""Point"",""coordinates"":[-119.70384094628291,48.79549245865186]}"
000000000000000000dd,0,"{""type"":""Point"",""coordinates"":[-120.03399278828005,48.73540607195667]}"
000000000000000000df,0,"{""type"":""Point"",""coordinates"":[-119.67705958535588,48.8775443771363]}"
000000000000000000e0,0,"{""type"":""Point"",""coordinates"":[-120.44261589061568,48.52088317937644]}"
000000000000000000e1,0,"{""type"":""Point"",""coordinates"":[-119.53529138556371,48.67739762635239]}"
000000000000000000e2,0,"{""type"":""Point"",""coordinates"":[-120.49762782031206,48.71447951071284]}"
000000000000000000e3,0,"{""type"":""Point"",""coordinates"":[-120.10478547660456,48.76972331366398]}"
000000000000000000e4,0,"{""type"":""Point"",""coordinates"":[-120.12175681521396,48.87526131739694]}"
000000000000000000e5,0,"{""type"":""Point"",""coordinates"":[-120.0682386843705,48.43411353197743]}"
000000000000000000e6,0,"{""type"":""Point"",""coordinates"":[-119.7415114319824,48.79616578291091]}"
000000000000000000e7,0,"{""type"":""Point"",""coordinates"":[-120.37057911309729,48.549024566124736]}"
000000000000000000e8,0,"{""type"":""Point"",""coordinates"":[-119.93180356943822,48.278134177127896]}"
000000000000000000e9,0,"{""type"":""Point"",""coordinates"":[-119.70532136783262,48.34519459787067]}"
000000000000000000ea,0,"{""type"":""Point"",""coordinates"":[-119.65817975149562,48.791809241181696]}"
000000000000000000eb,0,"{""type"":""Point"",""coordinates"":[-119.92757188253849,48.11421762240323]}"
000000000000000000ec,0,"{""type"":""Point"",""coordinates"":[-119.91769943280617,48.920235810621996]}"
000000000000000000ed,0,"{""type"":""Point"",""coordinates"":[-120.45677353646039,48.477001165909485]}"
000000000000000000ee,0,"{""type"":""Point"",""coordinates"":[-119.87864216667903,48.77650114726522]}"
000000000000000000ef,0,"{""type"":""Point"",""coordinates"":[-120.12080256758851,48.59687517952927]}"
000000000000000000f0,0,"{""type"":""Point"",""coordinates"":[-120.52599216211304,48.702524660788555]}"
000000000000000000f1,0,"{""type"":""Point"",""coordinates"":[-120.2753996011115,48.471864281495904]}"
000000000000000000f2,0,"{""type"":""Point"",""coordinates"":[-120.27329490541425,48.30182984012592]}"
000000000000000000f3,0,"{""type"":""Point"",""coordinates"":[-120.10283684944417,48.983657604905154]}"
000000000000000000f4,0,"{""type"":""Point"",""coordinates"":[-120.45670219084353,48.4965097330183]}"
000000000000000000f5,0,"{""type"":""Point"",""coordinates"":[-120.31574554744307,48.88281057548042]}"
000000000000000000f6,0,"{""type"":""Point"",""coordinates"":[-120.39105976423575,48.487069816088166]}"
000000000000000000f7,0,"{""type"":""Point"",""coordinates"":[-119.93018937485685,48.883095957947845]}"
000000000000000000f8,0,"{""type"":""Point"",""coordinates"":[-120.17220262543158,48.458901674733546]}"
000000000000000000f9,0,"{""type"":""Point"",""coordinates"":[-120.2865072218356,48.72296518001755]}"
000000000000000000fa,0,"{""type"":""Point"",""coordinates"":[-120.10147236452183,48.839227321784044]}"
000000000000000000fb,0,"{""type"":""Point"",""coordinates"":[-120.27912740959216,48.46391816341867]}"
000000000000000000fc,0,"{""type"":""Point"",""coordinates"":[-119.88504989489284,48.58839396932561]}"
000000000000000000fd,0,"{""type"":""Point"",""coordinates"":[-119.7979368967127,48.30024240015088]}"
000000000000000000fe,0,"{""type"":""Point"",""coordinates"":[-119.63115314001068,48.7034209401003]}"
000000000000000000ff,0,"{""type"":""Point"",""coordinates"":[-120.34132295108563,48.84315133071108]}"
00000000000000000101,0,"{""type"":""Point"",""coordinates"":[-119.50269089776197,48.80998453707555]}"
00000000000000000102,0,"{""type"":""Point"",""coordinates"":[-119.75058570262618,48.40902662945075]}"
00000000000000000103,0,"{""type"":""Point"",""coordinates"":[-119.88850569820924,48.50441126008501]}"
00000000000000000104,0,"{""type"":""Point"",""coordinates"":[-119.76625944282904,48.46005658190638]}"
00000000000000000105,0,"{""type"":""Point"",""coordinates"":[-120.10305980449685,48.32369727169201]}"
00000000000000000106,0,"{""type"":""Point"",""coordinates"":[-120.42185431611084,48.61021680988118]}"
00000000000000000107,0,"{""type"":""Point"",""coordinates"":[-120.29112239142593,48.48328403929378]}"
00000000000000000108,0,"{""type"":""Point"",""coordinates"":[-120.02164553746303,48.55379580425192]}"
0000000000000000010a,0,"{""type"":""Point"",""coordinates"":[-120.51110322369559,48.616628997196024]}"
0000000000000000010b,0,"{""type"":""Point"",""coordinates"":[-120.47880595476546,48.650513706101165]}"
0000000000000000010c,0,"{""type"":""Point"",""coordinates"":[-119.7217353188104,48.83462552949689]}"
0000000000000000010d,0,"{""type"":""Point"",""coordinates"":[-120.17636296671445,48.3410431747899]}"
0000000000000000010e,0,"{""type"":""Point"",""coordinates"":[-120.06435034825186,48.89107774883352]}"
0000000000000000010f,0,"{""type"":""Point"",""coordinates"":[-120.17698278176088,48.880121737545196]}"
00000000000000000110,0,"{""type"":""Point"",""coordinates"":[-120.20950746484469,48.85464689322687]}"
00000000000000000112,0,"{""type"":""Point"",""coordinates"":[-120.29023057121525,48.89583560965754]}"
00000000000000000113,0,"{""type"":""Point"",""coordinates"":[-120.11697219978362,48.44551099427004]}"
00000000000000000114,0,"{""type"":""Point"",""coordinates"":[-119.67979301430167,48.516080727541876]}"
00000000000000000115,0,"{""type"":""Point"",""coordinates"":[-120.24148813760002,48.39577864022096]}"
00000000000000000116,0,"{""type"":""Point"",""coordinates"":[-120.12393731562909,48.78026016945328]}"
00000000000000000117,0,"{""type"":""Point"",""coordinates"":[-119.90046500723462,48.81808672368966]}"
00000000000000000118,0,"{""type"":""Point"",""coordinates"":[-119.74711652200658,48.74945224027502]}"
00000000000000000119,0,"{""type"":""Point"",""coordinates"":[-120.22644313064569,48.67375008169068]}"
0000000000000000011a,0,"{""type"":""Point"",""coordinates"":[-119.58508170792646,48.638590069884245]}"
0000000000000000011b,0,"{""type"":""Point"",""coordinates"":[-119.9832883502013,48.388059936297445]}"
0000000000000000011c,0,"{""type"":""Point"",""coordinates"":[-120.28843355349069,48.80992656876185]}"
0000000000000000011d,0,"{""type"":""Point"",""coordinates"":[-119.9328202444784,48.170718891851436]}"
0000000000000000011e,0,"{""type"":""Point"",""coordinates"":[-120.11438146207155,48.90073616171528]}"
0000000000000000011f,0,"{""type"":""Point"",""coordinates"":[-119.70595010108119,48.73277966143618]}"
00000000000000000120,0,"{""type"":""Point"",""coordinates"":[-120.53341210626596,48.759944505053774]}"
00000000000000000121,0,"{""type"":""Point"",""coordinates"":[-120.08150896910554,48.232455145936406]}"
00000000000000000122,0,"{""type"":""Point"",""coordinates"":[-120.40766099745777,48.477875149715956]}"
00000000000000000123,0,"{""type"":""Point"",""coordinates"":[-120.34734273750777,48.475079293355435]}"
00000000000000000124,0,"{""type"":""Point"",""coordinates"":[-119.65795679644292,48.91469760711361]}"
00000000000000000125,0,"{""type"":""Point"",""coordinates"":[-120.5885801044992,48.81303010309506]}"
00000000000000000126,0,"{""type"":""Point"",""coordinates"":[-119.77109756747201,48.40490196097631]}"
00000000000000000127,0,"{""type"":""Point"",""coordinates"":[-120.3756268154898,48.31309352938691]}"
00000000000000000128,0,"{""type"":""Point"",""coordinates"":[-120.08199947022142,48.73648071531054]}"
00000000000000000129,0,"{""type"":""Point"",""coordinates"":[-120.19061425368126,48.86887588468841]}"
